ds,cenario_base,cenario_aumento,cenario_reducao,cod_regsaud,uf,regiao_saude,regiao,arquivo_origem
2026-09-01,595.248865742478,623.636018175665,563.860343738789,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2026-10-01,595.996589458713,625.875596988313,563.041489674492,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2026-11-01,596.769237298822,628.148464531334,562.246422128636,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2026-12-01,597.516961015057,630.402233346616,561.428117377165,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-01-01,598.289608855166,632.689455040809,560.633481114804,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-02-01,599.062256695275,634.98391620045,559.83903587459,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-03-01,599.760132163761,637.206197362489,558.975098754657,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-04-01,600.53278000387,639.515016231036,558.181238378161,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-05-01,601.280503720105,641.804534378188,557.364479046695,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-06-01,602.053151560214,644.127919099016,556.571095412641,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-07-01,602.800875276449,646.431921797771,555.754946850628,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-08-01,603.573523116558,648.769958060114,554.96205797937,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-09-01,604.346170956667,651.115383616185,554.16939218716,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-10-01,605.093894672902,653.441304637028,553.354161130611,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-11-01,605.866542513012,655.801511320146,552.562016908539,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2027-12-01,606.614266229246,658.142131319024,551.74743950761,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-01-01,607.386914069355,660.517206030704,550.955834356784,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-02-01,608.159561909465,662.899779102269,550.164474662799,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-03-01,608.882361501825,665.235410806335,549.328392232548,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-04-01,609.655009341934,667.632919819919,548.537658469242,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-05-01,610.402733058169,670.010635203773,547.724818305732,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-06-01,611.175380898278,672.423231497912,546.934666311904,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-07-01,611.923104614513,674.815950810144,546.1225373332,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-08-01,612.695752454622,677.243723009893,545.332983903096,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-09-01,613.468400294732,679.679148676877,544.543705987146,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-10-01,614.216124010966,682.094571757838,543.732643879739,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-11-01,614.988771851076,684.545307353946,542.943989509403,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2028-12-01,615.736495567311,686.975956142438,542.133678487874,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-01-01,616.50914340742,689.442091545305,541.345663963497,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-02-01,617.281791247529,691.915993214171,540.557945814073,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-03-01,617.979666716015,694.313675564458,539.705226636432,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-04-01,618.752314556124,696.802982347492,538.918290339324,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-05-01,619.500038272359,699.271990004329,538.110012764788,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-06-01,620.272686112468,701.776923048614,537.323755740694,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-07-01,621.020409828703,704.261471511338,536.516282401566,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-08-01,621.793057668812,706.782122473911,535.730720280331,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-09-01,622.565705508921,709.310699962844,534.945482368761,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-10-01,623.313429225156,711.818764097269,534.139214301879,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-11-01,624.086077065265,714.363198111316,533.35469454151,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2029-12-01,624.8338007815,716.887032424473,532.549267777353,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2030-01-01,625.60644862161,719.447415914847,531.765481328367,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2030-02-01,626.379096461719,722.015842585125,530.982038509114,35014,SP,ROTA DOS BANDEIRANTES,Região Sudeste,projecao_35014_Médicos.csv
2025-02-01,927.365434241547,929.5281253526,924.856925815675,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-03-01,929.89373656792,934.235968521394,924.869845656728,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-04-01,932.692928429261,939.23350366601,925.144625702428,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-05-01,935.401823778947,944.158125407724,925.32182851627,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-06-01,938.201015640288,949.191962592636,925.580385291413,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-07-01,940.909910989974,954.152576134917,925.74193187841,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-08-01,943.709102851316,959.22294542007,925.984432659868,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-09-01,946.508294712657,964.311774471844,926.218847924528,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-10-01,949.217190062343,969.326912317704,926.357097748656,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-11-01,952.016381923684,974.452621606151,926.575706084182,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-12-01,954.72527727337,979.504326171146,926.698707859169,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-01-01,957.524469134711,984.667149165427,926.901673221929,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-02-01,960.323660996053,989.848725267317,927.096759952551,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-03-01,962.851963322426,994.769244697585,927.023199746886,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-04-01,965.651155183768,999.987852679166,927.203357947805,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-05-01,968.360050533453,1005.13166559031,927.289291734994,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-06-01,971.159242394795,1010.38797546477,927.454209236612,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-07-01,973.86813774448,1015.56917209953,927.525449979078,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-08-01,976.667329605822,1020.86342217979,927.675286203168,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-09-01,979.466521467164,1026.17684222252,927.817525172814,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-10-01,982.175416816849,1031.4146695131,927.866903245985,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-11-01,984.974608678191,1036.76639037905,927.994298304558,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2026-12-01,987.683504027876,1042.042196963,928.029372235475,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-01-01,990.482695889218,1047.43246049123,928.142079624142,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-02-01,993.281887750559,1052.84219782795,928.24738693699,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-03-01,995.810190076932,1057.98366794491,928.092864944151,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-04-01,998.609381938274,1063.43186644134,928.1841724989,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-05-01,1001.31827728796,1068.80334011016,928.184493805459,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-06-01,1004.1174691493,1074.29069054449,928.261496977647,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-07-01,1006.82636449899,1079.70098985218,928.248042827297,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-08-01,1009.62555636033,1085.22773907333,928.310893514942,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-09-01,1012.42474822167,1090.77439388317,928.366612249901,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-10-01,1015.13364357136,1096.24350580299,928.332661623605,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-11-01,1017.9328354327,1101.82993292591,928.374454035873,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2027-12-01,1020.64173078238,1107.33848741434,928.327098395308,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-01-01,1023.44092264372,1112.96493734623,928.355113336642,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-02-01,1026.24011450507,1118.6116075777,928.3761842071,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-03-01,1028.85871334309,1124.0812546192,928.227418907612,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-04-01,1031.65790520444,1129.76809663288,928.235154293186,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-05-01,1034.36680055412,1135.37623529434,928.155031443802,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-06-01,1037.16599241546,1141.10373227848,928.149355653152,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-07-01,1039.87488776515,1146.75219127882,928.056332458853,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-08-01,1042.67407962649,1152.52059891578,928.037390177992,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-09-01,1045.47327148783,1158.30967461061,928.011759844477,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-10-01,1048.18216683752,1164.01920800189,927.899543112583,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-11-01,1050.98135869886,1169.8495812343,927.860861710419,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2028-12-01,1053.69025404854,1175.60007399925,927.73609738342,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-01-01,1056.48944590989,1181.47200422346,927.684506681448,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-02-01,1059.28863777123,1187.36492845949,927.62640689686,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-03-01,1061.8169400976,1192.97456237271,927.325255452338,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-04-01,1064.61613195894,1198.90896300955,927.25488407193,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-05-01,1067.32502730863,1204.76263069963,927.099674878019,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-06-01,1070.12421916997,1210.73924198676,927.016741874115,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-07-01,1072.83311451966,1216.63477715026,926.849464413167,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-08-01,1075.632306381,1222.65386390081,926.754107571935,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-09-01,1078.43149824234,1228.69440785361,926.652484908915,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-10-01,1081.14039359202,1234.65335848607,926.467252760999,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-11-01,1083.93958545337,1240.73677859496,926.353411406857,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2029-12-01,1086.64848080305,1246.73825858514,926.156446817132,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2030-01-01,1089.44767266439,1252.86482356405,926.030521764732,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2030-02-01,1092.24686452573,1259.01318332022,925.898501334339,35015,SP,GRANDE ABC,Região Sudeste,projecao_35015_Médicos.csv
2025-02-01,4054.76902272504,4064.22507165573,4043.80093842633,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-03-01,4060.16775645515,4079.12711651453,4038.2320888757,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-04-01,4066.14492594207,4094.65905529913,4033.23753284767,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-05-01,4071.92928351005,4110.04663597941,4028.04971555933,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-06-01,4077.90645299696,4125.67878830076,4023.05067147189,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-07-01,4083.69081056495,4141.16597298819,4017.85949537818,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-08-01,4089.66798005186,4156.89893608408,4012.85615751043,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-09-01,4095.64514953878,4172.68275811331,4007.85048911284,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-10-01,4101.42950710676,4188.32069397247,4002.65437099236,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-11-01,4107.4066765936705,4204.20623006691,3997.64469792994,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-12-01,4113.19103416165,4219.94526408261,3992.44568806374,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-01-01,4119.16820364857,4235.93312000143,3987.43219971674,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-02-01,4125.14537313548,4251.97259526579,3982.41662170488,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-03-01,4130.5441068656,4267.46623354063,3976.84209048027,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-04-01,4136.52127635251,4283.60801568579,3971.82398329622,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-05-01,4142.30563392049,4299.60174308408,3966.61929135966,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-06-01,4148.28280340741,4315.84737128646,3961.59782986448,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-07-01,4154.06716097539,4331.94431978072,3956.39087407739,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-08-01,4160.04433046231,4348.29441190521,3951.36624098712,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-09-01,4166.02149994922,4364.69720378527,3946.33984233549,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-10-01,4171.8058575172,4380.95037416954,3941.1295738832,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-11-01,4177.78302700412,4397.45856444615,3936.10027553517,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2026-12-01,4183.5673845721,4413.81650172748,3930.88818207059,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-01-01,4189.54455405901,4430.43071707178,3925.85616207196,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-02-01,4195.52172354593,4447.09841881492,3920.8226030765,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-03-01,4200.92045727604,4463.20521563487,3915.24844940039,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-04-01,4206.89762676296,4479.97893477902,3910.21340587197,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-05-01,4212.68198433094,4496.60080895535,3904.99822472042,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-06-01,4218.65915381786,4513.48213209202,3899.96089270224,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-07-01,4224.44351138584,4530.21096948291,3894.74447605442,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-08-01,4230.42068087275,4547.20053579362,3889.70502724032,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-09-01,4236.39785035967,4564.24470617767,3884.66434408027,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-10-01,4242.18220792765,4581.13542519663,3879.4461449656,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-11-01,4248.15937741456,4598.28880545503,3874.40360049706,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2027-12-01,4253.94373498255,4615.288086869,3869.18457783033,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-01-01,4259.92090446946,4632.55132528368,3864.14033929594,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-02-01,4265.89807395637,4649.86998152214,3859.09507934801,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-03-01,4271.48961960542,4666.8229062252,3853.70093393457,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-04-01,4277.46678909234,4684.25190980879,3848.65469932138,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-05-01,4283.25114666032,4701.52518343604,3843.43455395173,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-06-01,4289.22831614724,4719.06568084768,3838.38703447056,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-07-01,4295.01267371522,4736.44979131911,3833.1666210336,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-08-01,4300.98984320213,4754.10244377968,3828.11797786053,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-09-01,4306.96701268905,4771.81167140391,3823.06860064398,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-10-01,4312.75137025703,4789.3635220507,3817.84784422877,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-11-01,4318.72853974394,4807.18590474231,3812.7975831476,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2028-12-01,4324.51289731192,4824.85024660423,3807.57694495255,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-01-01,4330.49006679884,4842.78645498841,3802.5259569416,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-02-01,4336.46723628575,4860.78008031211,3797.47443481072,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-03-01,4341.86597001587,4878.1814076017,3791.91724838623,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-04-01,4347.84313950278,4896.28886246344,3786.8661438225,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-05-01,4353.62749707077,4914.23660296177,3781.64714009577,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-06-01,4359.60466655768,4932.45957319243,3776.59568997156,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-07-01,4365.38902412566,4950.52215546055,3771.37732253683,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-08-01,4371.36619361258,4968.86132504526,3766.32567802086,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-09-01,4377.34336309949,4987.2591075663,3761.27376780698,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-10-01,4383.12772066747,5005.49548705293,3756.05640297605,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-11-01,4389.10489015439,5024.01050336012,3751.00452329772,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2029-12-01,4394.88924772237,5042.36343599419,3745.78815664226,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2030-01-01,4400.86641720928,5060.99637979065,3740.73645462788,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2030-02-01,4406.8435866962,5079.68880724577,3735.68467446099,35016,SP,SAO PAULO,Região Sudeste,projecao_35016_Médicos.csv
2025-02-01,154.327539135093,154.687443423904,153.910085650231,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-03-01,155.133818342061,155.858231247083,154.295684532424,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-04-01,156.026484606918,157.120631383838,154.763759112472,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-05-01,156.890355185812,158.359006665561,155.199687072034,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-06-01,157.783021450668,159.631436438326,155.660532606741,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-07-01,158.646892029562,160.879738812123,156.089417911889,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-08-01,159.539558294419,162.162264362836,156.543098850811,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-09-01,160.432224559276,163.449896859263,156.993183294155,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-10-01,161.29609513817,164.71324740644,157.411585182705,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-11-01,162.188761403027,166.011075801953,157.854601001998,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2025-12-01,163.052631981921,167.284518616713,158.266117979211,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-01-01,163.945298246778,168.592610055815,158.702128415715,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-02-01,164.837964511635,169.905892851026,159.134622026707,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-03-01,165.644243718602,171.135133425779,159.480442145862,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-04-01,166.536909983459,172.458642142349,159.90617453311,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-05-01,167.400780562353,173.757504034851,160.300862430287,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-06-01,168.29344682721,175.09144494617,160.719744850435,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-07-01,169.157317406104,176.40063385847,161.107762810406,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-08-01,170.049983670961,177.745075533567,161.519856852865,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-09-01,170.942649935817,179.094828529234,161.92854266459,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-10-01,171.806520514711,180.419671010683,162.306632214538,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-11-01,172.699186779568,181.780028562491,162.708621360649,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2026-12-01,173.563057358462,183.115369309967,163.080191687698,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-01-01,174.455723623319,184.486401024404,163.475544598703,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-02-01,175.348389888176,185.862831560885,163.867565415814,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-03-01,176.154669095143,187.15289800409,164.175756728469,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-04-01,177.04733536,188.539965371553,164.561376486662,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-05-01,177.911205938894,189.901747989199,164.91701626976501,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-06-01,178.803872203751,191.299664873409,165.296148286187,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-07-01,179.667742782645,192.672189135075,165.645474212606,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-08-01,180.560409047502,194.081026616608,166.018177333547,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-09-01,181.453075312359,195.495387276664,166.38765212521,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-10-01,182.316945891253,196.884192733458,166.72757987103,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-11-01,183.20961215611,198.309581582109,167.090713393927,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2027-12-01,184.073482735003,199.709306211318,167.424471256838,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
2028-01-01,184.96614899986,201.145795402658,167.781321245822,35021,SP,CENTRAL DO DRS II,Região Sudeste,projecao_35021_Médicos.csv
