"","ANO","MES","COMPETEN","regiao","uf_sigla","cod_regsaud","regiao_saude_pad","CBO_recod","categoria_profissional","HORAS","FTE40"
"6366","2023","08","202308","Região Nordeste","MA","21010","PEDREIRAS","2235","Enfermeiros","6435","160"
"6367","2023","11","202311","Região Sudeste","MG","31048","UBA","225","Médicos","6203","155"
"6368","2023","02","202302","Região Centro-Oeste","MT","51002","BAIXADA CUIABANA","225","Médicos","11635","290"
"6369","2023","12","202312","Região Centro-Oeste","MT","51013","SUL MATOGROSSENSE","2235","Enfermeiros","9346","233"
"6370","2023","02","202302","Região Norte","PA","15006","METROPOLITANA I","225","Médicos","20527","513"
"6371","2023","07","202307","Região Nordeste","PE","26004","GARANHUNS","2235","Enfermeiros","9694","242"
"6372","2023","05","202305","Região Sul","RS","43013","REGIAO 13","225","Médicos","5196","129"
"6373","2023","01","202301","Região Sudeste","SP","35011","ALTO DO TIETE","225","Médicos","27917","697"
"6374","2023","01","202301","Região Sudeste","SP","35032","CENTRO OESTE DO DRS III","2235","Enfermeiros","1556","38"
"6375","2023","01","202301","Região Nordeste","BA","29009","ILHEUS","2235","Enfermeiros","6476","161"
"6376","2023","12","202312","Região Nordeste","CE","23011","11ª REGIAO SOBRAL","225","Médicos","12132","303"
"6377","2023","07","202307","Região Sudeste","MG","31081","SANTA MARIA DO SUACUI","2235","Enfermeiros","1220","30"
"6378","2023","07","202307","Região Sudeste","MG","31036","GOVERNADOR VALADARES","2235","Enfermeiros","10416","260"
"6379","2023","09","202309","Região Nordeste","RN","24006","6ª REGIAO DE SAUDE - PAU DOS FERROS","2235","Enfermeiros","5845","146"
"6380","2023","09","202309","Região Centro-Oeste","GO","52009","OESTE I","2235","Enfermeiros","2581","64"
"6381","2023","04","202304","Região Nordeste","PB","25002","2ª REGIAO","2235","Enfermeiros","6662","166"
"6382","2023","04","202304","Região Sul","PR","41017","17ª RS LONDRINA","225","Médicos","17914","447"
"6383","2023","01","202301","Região Sudeste","RJ","33004","MEDIO PARAIBA","2235","Enfermeiros","15034","375"
"6384","2023","03","202303","Região Sudeste","RJ","33001","BAIA DA ILHA GRANDE","2235","Enfermeiros","5645","141"
"6385","2023","06","202306","Região Norte","RO","11006","CONE SUL","225","Médicos","2446","61"
"6386","2023","10","202310","Região Nordeste","AL","27010","10ª REGIAO DE SAUDE","225","Médicos","2938","73"
"6387","2023","09","202309","Região Sudeste","MG","31006","POCOS DE CALDAS","2235","Enfermeiros","3449","86"
"6388","2023","09","202309","Região Sudeste","MG","31076","MANGA","2235","Enfermeiros","1702","42"
"6389","2023","11","202311","Região Nordeste","RN","24006","6ª REGIAO DE SAUDE - PAU DOS FERROS","2235","Enfermeiros","5939","148"
"6390","2023","11","202311","Região Nordeste","RN","24001","1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU","2235","Enfermeiros","9595","239"
"6391","2023","03","202303","Região Sul","RS","43026","REGIAO 26","225","Médicos","5263","131"
"6392","2023","03","202303","Região Sul","RS","43021","REGIAO 21","2235","Enfermeiros","16376","409"
"6393","2023","03","202303","Região Sul","RS","43023","REGIAO 23","225","Médicos","8141","203"
"6394","2023","10","202310","Região Sudeste","MG","31066","NANUQUE","225","Médicos","1372","34"
"6395","2023","11","202311","Região Norte","PA","15003","CARAJAS","225","Médicos","11183","279"
"6396","2023","11","202311","Região Norte","PA","15008","METROPOLITANA III","2235","Enfermeiros","15854","396"
"6397","2023","08","202308","Região Nordeste","PI","22001","CARNAUBAIS","225","Médicos","3252","81"
"6398","2023","08","202308","Região Nordeste","RN","24008","8ª REGIAO DE SAUDE - ACU","2235","Enfermeiros","3240","81"
"6399","2023","05","202305","Região Sudeste","SP","35023","CONSORCIOS DO DRS II","225","Médicos","5031","125"
"6400","2023","04","202304","Região Nordeste","CE","23009","9ª REGIAO RUSSAS","2235","Enfermeiros","4174","104"
"6401","2023","05","202305","Região Centro-Oeste","GO","52003","ENTORNO NORTE","225","Médicos","4192","104"
"6402","2023","06","202306","Região Nordeste","MA","21017","TIMON","2235","Enfermeiros","4340","108"
"6403","2023","02","202302","Região Sul","RS","43007","REGIAO 07","225","Médicos","14860","371"
"6404","2023","04","202304","Região Nordeste","SE","28003","ITABAIANA","225","Médicos","5740","143"
"6405","2023","11","202311","Região Sudeste","SP","35142","MANTIQUEIRA","225","Médicos","5436","135"
"6406","2023","11","202311","Região Sudeste","SP","35141","BAIXA MOGIANA","2235","Enfermeiros","3382","84"
"6407","2023","12","202312","Região Sudeste","SP","35072","REGIAO METROPOLITANA DE CAMPINAS","2235","Enfermeiros","31053","776"
"6408","2023","12","202312","Região Sudeste","SP","35155","SAO JOSE DO RIO PRETO","225","Médicos","16680","417"
"6409","2023","12","202312","Região Sudeste","SP","35014","ROTA DOS BANDEIRANTES","225","Médicos","23820","595"
"6410","2023","10","202310","Região Nordeste","BA","29017","PAULO AFONSO","2235","Enfermeiros","4280","107"
"6411","2023","10","202310","Região Nordeste","BA","29008","IBOTIRAMA","2235","Enfermeiros","3284","82"
"6412","2023","08","202308","Região Sudeste","MG","31070","ARAXA","225","Médicos","5842","146"
"6413","2023","12","202312","Região Sudeste","MG","31078","CONGONHAS","2235","Enfermeiros","2866","71"
"6414","2023","06","202306","Região Nordeste","PE","26006","LIMOEIRO","2235","Enfermeiros","11524","288"
"6415","2023","07","202307","Região Sudeste","SP","35072","REGIAO METROPOLITANA DE CAMPINAS","225","Médicos","45151","1128"
"6416","2023","07","202307","Região Sudeste","SP","35031","CENTRAL DO DRS III","225","Médicos","8382","209"
"6417","2023","07","202307","Região Sudeste","SP","35092","ASSIS","2235","Enfermeiros","4824","120"
"6418","2023","11","202311","Região Nordeste","CE","23008","8ª REGIAO QUIXADA","2235","Enfermeiros","5974","149"
"6419","2023","09","202309","Região Sul","RS","43022","REGIAO 22","225","Médicos","2588","64"
"6420","2023","04","202304","Região Sudeste","RJ","33007","NOROESTE","2235","Enfermeiros","7029","175"
"6421","2023","02","202302","Região Nordeste","MA","21018","VIANA","2235","Enfermeiros","5466","136"
"6422","2023","06","202306","Região Centro-Oeste","MT","51011","OESTE MATOGROSSENSE","2235","Enfermeiros","3585","89"
"6423","2023","06","202306","Região Centro-Oeste","MT","51008","NOROESTE MATOGROSSENSE","2235","Enfermeiros","2965","74"
"6424","2023","04","202304","Região Norte","RR","14002","SUL","225","Médicos","1300","32"
"6425","2023","08","202308","Região Sudeste","SP","35091","ADAMANTINA","2235","Enfermeiros","4350","108"
"6426","2023","09","202309","Região Nordeste","MA","21009","ITAPECURU MIRIM","225","Médicos","7217","180"
"6427","2023","03","202303","Região Nordeste","PE","26004","GARANHUNS","225","Médicos","8922","223"
"6428","2023","10","202310","Região Nordeste","PE","26010","RECIFE","2235","Enfermeiros","48898","1222"
"6429","2023","04","202304","Região Sudeste","SP","35061","VALE DO JURUMIRIM","2235","Enfermeiros","6121","153"
"6430","2023","04","202304","Região Sudeste","SP","35034","CORACAO DO DRS III","225","Médicos","5493","137"
"6431","2023","03","202303","Região Norte","AM","13003","RIO MADEIRA","2235","Enfermeiros","4096","102"
"6432","2023","12","202312","Região Nordeste","BA","29009","ILHEUS","225","Médicos","6458","161"
"6433","2023","02","202302","Região Sudeste","ES","32002","METROPOLITANA","225","Médicos","34658","866"
"6434","2023","02","202302","Região Centro-Oeste","GO","52003","ENTORNO NORTE","225","Médicos","4220","105"
"6435","2023","02","202302","Região Centro-Oeste","GO","52009","OESTE I","225","Médicos","2018","50"
"6436","2023","10","202310","Região Centro-Oeste","GO","52011","PIRINEUS","225","Médicos","6865","171"
"6437","2023","05","202305","Região Nordeste","PB","25009","9ª REGIAO","2235","Enfermeiros","4486","112"
"6438","2023","08","202308","Região Sul","RS","43015","REGIAO 15","2235","Enfermeiros","4997","124"
"6439","2023","08","202308","Região Sul","RS","43011","REGIAO 11","225","Médicos","5935","148"
"6440","2023","06","202306","Região Sudeste","SP","35101","ARARAS","225","Médicos","4115","102"
"6441","2023","10","202310","Região Sudeste","SP","35095","TUPA","225","Médicos","2434","60"
"6442","2023","11","202311","Região Norte","AM","13006","REGIONAL PURUS","225","Médicos","2740","68"
"6443","2023","11","202311","Região Nordeste","BA","29026","TEIXEIRA DE FREITAS","2235","Enfermeiros","9505","237"
"6444","2023","11","202311","Região Nordeste","BA","29007","GUANAMBI","225","Médicos","8444","211"
"6445","2023","03","202303","Região Centro-Oeste","GO","52010","OESTE II","225","Médicos","2646","66"
"6446","2023","10","202310","Região Norte","PA","15014","MARAJO II","2235","Enfermeiros","4577","114"
"6447","2023","12","202312","Região Nordeste","PE","26001","AFOGADOS DA INGAZEIRA","225","Médicos","3740","93"
"6448","2023","01","202301","Região Sul","RS","43002","REGIAO 02","2235","Enfermeiros","2345","58"
"6449","2023","03","202303","Região Sudeste","MG","31065","ITAOBIM","2235","Enfermeiros","2083","52"
"6450","2023","06","202306","Região Sudeste","MG","31012","VARGINHA","225","Médicos","3907","97"
"6451","2023","12","202312","Região Centro-Oeste","MS","50001","CAMPO GRANDE","2235","Enfermeiros","25324","633"
"6452","2023","09","202309","Região Sudeste","RJ","33004","MEDIO PARAIBA","225","Médicos","17353","433"
"6453","2023","02","202302","Região Sudeste","SP","35051","NORTE - BARRETOS","2235","Enfermeiros","4696","117"
"6454","2023","02","202302","Região Sudeste","SP","35115","PONTAL DO PARANAPANEMA","225","Médicos","1940","48"
"6455","2023","10","202310","Região Nordeste","CE","23015","15ª REGIAO CRATEUS","225","Médicos","5464","136"
"6456","2023","02","202302","Região Nordeste","PI","22010","VALE DO SAMBITO","2235","Enfermeiros","2660","66"
"6457","2023","05","202305","Região Sul","RS","43001","REGIAO 01","2235","Enfermeiros","8138","203"
"6458","2023","01","202301","Região Nordeste","BA","29028","VITORIA DA CONQUISTA","225","Médicos","8834","220"
"6459","2023","01","202301","Região Nordeste","BA","29018","PORTO SEGURO","225","Médicos","5744","143"
"6460","2023","02","202302","Região Sudeste","MG","31026","DIAMANTINA","2235","Enfermeiros","3765","94"
"6461","2023","02","202302","Região Sudeste","MG","31071","FRUTAL / ITURAMA","225","Médicos","3487","87"
"6462","2023","07","202307","Região Nordeste","PB","25016","16ª REGIAO","2235","Enfermeiros","10976","274"
"6463","2023","01","202301","Região Nordeste","PI","22008","VALE DO CANINDE","2235","Enfermeiros","2794","69"
"6464","2023","09","202309","Região Nordeste","RN","24006","6ª REGIAO DE SAUDE - PAU DOS FERROS","225","Médicos","5216","130"
"6465","2023","07","202307","Região Norte","TO","17001","MEDIO NORTE ARAGUAIA","2235","Enfermeiros","7594","189"
"6466","2023","08","202308","Região Nordeste","CE","23008","8ª REGIAO QUIXADA","225","Médicos","5350","133"
"6467","2023","09","202309","Região Sudeste","MG","31092","PASSOS","225","Médicos","4619","115"
"6468","2023","09","202309","Região Sudeste","MG","31055","PIRAPORA","225","Médicos","2604","65"
"6469","2023","02","202302","Região Sul","SC","42008","MEIO OESTE","225","Médicos","5004","125"
"6470","2023","10","202310","Região Sudeste","MG","31027","TURMALINA/MINAS NOVAS/CAPELINHA","2235","Enfermeiros","4230","105"
"6471","2023","02","202302","Região Centro-Oeste","MS","50002","CORUMBA","2235","Enfermeiros","1844","46"
"6472","2023","10","202310","Região Nordeste","PI","22006","SERRA DA CAPIVARA","225","Médicos","2935","73"
"6473","2023","05","202305","Região Sudeste","SP","35156","JOSE BONIFACIO","2235","Enfermeiros","3122","78"
"6474","2023","05","202305","Região Sudeste","SP","35021","CENTRAL DO DRS II","2235","Enfermeiros","5541","138"
"6475","2023","05","202305","Região Sudeste","SP","35171","ALTO VALE DO PARAIBA","225","Médicos","13994","349"
"6476","2023","05","202305","Região Centro-Oeste","GO","52008","NORTE","225","Médicos","2644","66"
"6477","2023","11","202311","Região Nordeste","MA","21010","PEDREIRAS","2235","Enfermeiros","6427","160"
"6478","2023","02","202302","Região Sul","RS","43024","REGIAO 24","225","Médicos","2439","60"
"6479","2023","07","202307","Região Sul","RS","43021","REGIAO 21","225","Médicos","15274","381"
"6480","2023","05","202305","Região Sul","SC","42016","LAGUNA","2235","Enfermeiros","7952","198"
"6481","2023","12","202312","Região Sudeste","SP","35101","ARARAS","225","Médicos","4874","121"
"6482","2023","12","202312","Região Sudeste","SP","35151","CATANDUVA","2235","Enfermeiros","7503","187"
"6483","2023","08","202308","Região Norte","AM","13001","MANAUS, ENTORNO E ALTO RIO NEGRO","225","Médicos","28331","708"
"6484","2023","03","202303","Região Nordeste","MA","21016","SAO LUIS","225","Médicos","13726","343"
"6485","2023","12","202312","Região Sudeste","MG","31037","IPATINGA","225","Médicos","9026","225"
"6486","2023","12","202312","Região Sudeste","MG","31091","CASSIA","2235","Enfermeiros","1202","30"
"6487","2023","12","202312","Região Sul","SC","42007","GRANDE FLORIANOPOLIS","225","Médicos","33168","829"
"6488","2023","07","202307","Região Sudeste","SP","35172","CIRCUITO DA FE E VALE HISTORICO","2235","Enfermeiros","6698","167"
"6489","2023","07","202307","Região Sudeste","SP","35015","GRANDE ABC","225","Médicos","32889","822"
"6490","2023","11","202311","Região Nordeste","CE","23016","16ª REGIAO CAMOCIM","225","Médicos","2880","72"
"6491","2023","05","202305","Região Sudeste","MG","31072","UBERABA","2235","Enfermeiros","6652","166"
"6492","2023","05","202305","Região Sudeste","MG","31044","LEOPOLDINA / CATAGUASES","2235","Enfermeiros","2681","67"
"6493","2023","07","202307","Região Norte","PA","15007","METROPOLITANA II","225","Médicos","5064","126"
"6494","2023","09","202309","Região Sul","RS","43005","REGIAO 05","225","Médicos","5115","127"
"6495","2023","09","202309","Região Sul","RS","43011","REGIAO 11","225","Médicos","5996","149"
"6496","2023","03","202303","Região Sudeste","SP","35014","ROTA DOS BANDEIRANTES","2235","Enfermeiros","17957","448"
"6497","2023","03","202303","Região Sudeste","SP","35012","FRANCO DA ROCHA","2235","Enfermeiros","6698","167"
"6498","2023","07","202307","Região Centro-Oeste","GO","52003","ENTORNO NORTE","225","Médicos","4524","113"
"6499","2023","01","202301","Região Nordeste","RN","24005","5ª REGIAO DE SAUDE - SANTA CRUZ","225","Médicos","4099","102"
"6500","2023","08","202308","Região Sudeste","SP","35012","FRANCO DA ROCHA","225","Médicos","7633","190"
"6501","2023","09","202309","Região Nordeste","MA","21001","ACAILANDIA","225","Médicos","4598","114"
"6502","2023","09","202309","Região Nordeste","MA","21003","BALSAS","225","Médicos","3930","98"
"6503","2023","10","202310","Região Nordeste","PE","26012","SERRA TALHADA","2235","Enfermeiros","3954","98"
"6504","2023","10","202310","Região Sudeste","RJ","33009","SERRANA","225","Médicos","13684","342"
"6505","2023","04","202304","Região Sudeste","SP","35133","VALE DAS CACHOEIRAS","2235","Enfermeiros","2301","57"
"6506","2023","04","202304","Região Sudeste","SP","35132","AQUIFERO GUARANI","225","Médicos","15546","388"
"6507","2023","08","202308","Região Norte","TO","17008","AMOR PERFEITO","225","Médicos","2442","61"
"6508","2023","12","202312","Região Nordeste","BA","29020","SALVADOR","2235","Enfermeiros","34511","862"
"6509","2023","05","202305","Região Nordeste","PB","25004","4ª REGIAO","2235","Enfermeiros","3048","76"
"6510","2023","05","202305","Região Nordeste","PB","25012","12ª REGIAO","2235","Enfermeiros","4916","122"
"6511","2023","07","202307","Região Nordeste","RN","24005","5ª REGIAO DE SAUDE - SANTA CRUZ","225","Médicos","4172","104"
"6512","2023","06","202306","Região Sudeste","SP","35061","VALE DO JURUMIRIM","2235","Enfermeiros","6107","152"
"6513","2023","06","202306","Região Sudeste","SP","35065","LINS","2235","Enfermeiros","3325","83"
"6514","2023","08","202308","Região Centro-Oeste","MT","51005","GARCAS ARAGUAIA","2235","Enfermeiros","3825","95"
"6515","2023","08","202308","Região Norte","PA","15004","LAGO DE TUCURUI","2235","Enfermeiros","7008","175"
"6516","2023","08","202308","Região Nordeste","PB","25010","10ª REGIAO","225","Médicos","2393","59"
"6517","2023","10","202310","Região Sudeste","SP","35072","REGIAO METROPOLITANA DE CAMPINAS","225","Médicos","47115","1177"
"6518","2023","10","202310","Região Sudeste","SP","35092","ASSIS","2235","Enfermeiros","4921","123"
"6519","2023","11","202311","Região Nordeste","AL","27001","1ª REGIAO DE SAUDE","225","Médicos","17111","427"
"6520","2023","03","202303","Região Nordeste","CE","23009","9ª REGIAO RUSSAS","2235","Enfermeiros","4174","104"
"6521","2023","12","202312","Região Nordeste","PE","26010","RECIFE","2235","Enfermeiros","48692","1217"
"6522","2023","01","202301","Região Sul","RS","43007","REGIAO 07","2235","Enfermeiros","10579","264"
"6523","2023","04","202304","Região Sul","SC","42015","CARBONIFERA","2235","Enfermeiros","8546","213"
"6524","2023","06","202306","Região Nordeste","AL","27003","3ª REGIAO DE SAUDE","225","Médicos","3994","99"
"6525","2023","09","202309","Região Norte","AP","16001","AREA CENTRAL","225","Médicos","9072","226"
"6526","2023","03","202303","Região Sudeste","MG","31024","SETE LAGOAS","225","Médicos","8834","220"
"6527","2023","03","202303","Região Sudeste","MG","31081","SANTA MARIA DO SUACUI","225","Médicos","1088","27"
"6528","2023","03","202303","Região Sudeste","MG","31058","UNAI","2235","Enfermeiros","5342","133"
"6529","2023","03","202303","Região Sudeste","MG","31080","PECANHA/SAO JOAO EVANGELISTA","225","Médicos","1612","40"
"6530","2023","03","202303","Região Sudeste","MG","31020","GUANHAES","225","Médicos","2163","54"
"6531","2023","03","202303","Região Sudeste","MG","31078","CONGONHAS","225","Médicos","3074","76"
"6532","2023","03","202303","Região Sudeste","MG","31022","OURO PRETO","225","Médicos","5956","148"
"6533","2023","12","202312","Região Sul","PR","41016","16ª RS APUCARANA","225","Médicos","9022","225"
"6534","2023","12","202312","Região Sul","PR","41003","3ª RS PONTA GROSSA","2235","Enfermeiros","8861","221"
"6535","2023","11","202311","Região Sul","RS","43028","REGIAO 28","225","Médicos","7962","199"
"6536","2023","02","202302","Região Sudeste","SP","35082","ALTA ANHANGUERA","2235","Enfermeiros","2104","52"
"6537","2023","10","202310","Região Norte","AM","13006","REGIONAL PURUS","2235","Enfermeiros","4702","117"
"6538","2023","04","202304","Região Nordeste","BA","29013","ITAPETINGA","225","Médicos","3488","87"
"6539","2023","05","202305","Região Nordeste","PI","22007","TABULEIROS DO ALTO PARNAIBA","2235","Enfermeiros","1500","37"
"6540","2023","05","202305","Região Nordeste","PI","22010","VALE DO SAMBITO","225","Médicos","2719","67"
"6541","2023","05","202305","Região Sul","RS","43024","REGIAO 24","225","Médicos","2495","62"
"6542","2023","05","202305","Região Sul","RS","43028","REGIAO 28","225","Médicos","7072","176"
"6543","2023","01","202301","Região Norte","AM","13006","REGIONAL PURUS","2235","Enfermeiros","4438","110"
"6544","2023","01","202301","Região Nordeste","BA","29006","FEIRA DE SANTANA","225","Médicos","16058","401"
"6545","2023","06","202306","Região Nordeste","CE","23006","6ª REGIAO ITAPIPOCA","225","Médicos","4860","121"
"6546","2023","07","202307","Região Sudeste","MG","31037","IPATINGA","2235","Enfermeiros","8102","202"
"6547","2023","07","202307","Região Sudeste","MG","31020","GUANHAES","225","Médicos","2260","56"
"6548","2023","07","202307","Região Sudeste","MG","31076","MANGA","225","Médicos","1264","31"
"6549","2023","01","202301","Região Sul","PR","41011","11ª RS CAMPO MOURAO","2235","Enfermeiros","8272","206"
"6550","2023","01","202301","Região Sul","PR","41004","4ª RS IRATI","2235","Enfermeiros","2751","68"
"6551","2023","11","202311","Região Sul","PR","41018","18ª RS CORNELIO PROCOPIO","225","Médicos","5781","144"
"6552","2023","04","202304","Região Nordeste","PB","25007","7ª REGIAO","225","Médicos","3188","79"
"6553","2023","04","202304","Região Sul","PR","41001","1ª RS PARANAGUA","225","Médicos","4619","115"
"6554","2023","06","202306","Região Norte","RO","11007","VALE DO GUAPORE","2235","Enfermeiros","1279","31"
"6555","2023","06","202306","Região Centro-Oeste","GO","52007","NORDESTE II","2235","Enfermeiros","2276","56"
"6556","2023","11","202311","Região Centro-Oeste","GO","52006","NORDESTE I","225","Médicos","757","18"
"6557","2023","09","202309","Região Sudeste","MG","31081","SANTA MARIA DO SUACUI","225","Médicos","1214","30"
"6558","2023","09","202309","Região Sudeste","MG","31035","CORONEL FABRICIANO/TIMOTEO","225","Médicos","4109","102"
"6559","2023","09","202309","Região Sudeste","MG","31002","GUAXUPE","2235","Enfermeiros","2684","67"
"6560","2023","07","202307","Região Centro-Oeste","MT","51006","MEDIO ARAGUAIA","225","Médicos","2879","71"
"6561","2023","10","202310","Região Centro-Oeste","MT","51012","SUDOESTE MATOGROSSENSE","2235","Enfermeiros","2716","67"
"6562","2023","08","202308","Região Nordeste","PE","26001","AFOGADOS DA INGAZEIRA","2235","Enfermeiros","3784","94"
"6563","2023","11","202311","Região Nordeste","RN","24003","3ª REGIAO DE SAUDE - JOAO CAMARA","225","Médicos","7740","193"
"6564","2023","03","202303","Região Sul","RS","43015","REGIAO 15","2235","Enfermeiros","4985","124"
"6565","2023","01","202301","Região Sudeste","ES","32005","CENTRAL NORTE","225","Médicos","16708","417"
"6566","2023","11","202311","Região Norte","PA","15012","XINGU","2235","Enfermeiros","6542","163"
"6567","2023","03","202303","Região Nordeste","PB","25003","3ª REGIAO","2235","Enfermeiros","4094","102"
"6568","2023","03","202303","Região Nordeste","SE","28007","PROPRIA","2235","Enfermeiros","3928","98"
"6569","2023","05","202305","Região Sudeste","SP","35142","MANTIQUEIRA","2235","Enfermeiros","4363","109"
"6570","2023","11","202311","Região Centro-Oeste","MT","51001","ALTO TAPAJOS","2235","Enfermeiros","1640","41"
"6571","2023","11","202311","Região Sudeste","SP","35104","RIO CLARO","2235","Enfermeiros","3757","93"
"6572","2023","05","202305","Região Norte","AM","13009","ALTO SOLIMOES","225","Médicos","3836","95"
"6573","2023","06","202306","Região Norte","AM","13008","TRIANGULO","2235","Enfermeiros","4174","104"
"6574","2023","08","202308","Região Norte","AM","13004","MEDIO AMAZONAS","225","Médicos","2690","67"
"6575","2023","02","202302","Região Nordeste","BA","29017","PAULO AFONSO","2235","Enfermeiros","4186","104"
"6576","2023","10","202310","Região Nordeste","BA","29001","ALAGOINHAS","2235","Enfermeiros","8213","205"
"6577","2023","01","202301","Região Sudeste","MG","31017","BETIM","2235","Enfermeiros","12272","306"
"6578","2023","08","202308","Região Sudeste","MG","31008","SAO LOURENCO","225","Médicos","5753","143"
"6579","2023","12","202312","Região Sudeste","MG","31027","TURMALINA/MINAS NOVAS/CAPELINHA","2235","Enfermeiros","4256","106"
"6580","2023","12","202312","Região Sudeste","MG","31085","TAIOBEIRAS","2235","Enfermeiros","4412","110"
"6581","2023","12","202312","Região Sudeste","MG","31047","SAO JOAO NEPOMUCENO / BICAS","225","Médicos","2019","50"
"6582","2023","12","202312","Região Sudeste","MG","31048","UBA","2235","Enfermeiros","6491","162"
"6583","2023","09","202309","Região Norte","PA","15010","TAPAJOS","2235","Enfermeiros","6440","161"
"6584","2023","04","202304","Região Norte","RO","11003","CENTRAL","225","Médicos","5658","141"
"6585","2023","09","202309","Região Norte","RO","11001","VALE DO JAMARI","225","Médicos","3016","75"
"6586","2023","04","202304","Região Sudeste","MG","31030","FORMIGA","225","Médicos","2365","59"
"6587","2023","04","202304","Região Sudeste","MG","31020","GUANHAES","225","Médicos","2123","53"
"6588","2023","05","202305","Região Sudeste","MG","31031","ITAUNA","2235","Enfermeiros","1667","41"
"6589","2023","09","202309","Região Centro-Oeste","MT","51003","ARAGUAIA XINGU","2235","Enfermeiros","1620","40"
"6590","2023","12","202312","Região Nordeste","RN","24008","8ª REGIAO DE SAUDE - ACU","2235","Enfermeiros","3336","83"
"6591","2023","03","202303","Região Sudeste","SP","35015","GRANDE ABC","225","Médicos","33875","846"
"6592","2023","07","202307","Região Centro-Oeste","GO","52013","SAO PATRICIO I","2235","Enfermeiros","4813","120"
"6593","2023","01","202301","Região Nordeste","PE","26005","GOIANA","225","Médicos","5250","131"
"6594","2023","11","202311","Região Sudeste","RJ","33003","CENTRO-SUL","2235","Enfermeiros","6771","169"
"6595","2023","03","202303","Região Nordeste","RN","24001","1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU","225","Médicos","10166","254"
"6596","2023","08","202308","Região Sudeste","SP","35083","ALTA MOGIANA","2235","Enfermeiros","2435","60"
"6597","2023","08","202308","Região Sudeste","SP","35101","ARARAS","225","Médicos","4364","109"
"6598","2023","08","202308","Região Sudeste","SP","35082","ALTA ANHANGUERA","225","Médicos","4020","100"
"6599","2023","08","202308","Região Sudeste","SP","35152","SANTA FE DO SUL","2235","Enfermeiros","1232","30"
"6600","2023","07","202307","Região Sul","PR","41014","14ª RS PARANAVAI","2235","Enfermeiros","6438","160"
"6601","2023","07","202307","Região Sul","PR","41008","8ª RS FRANCISCO BELTRAO","2235","Enfermeiros","8833","220"
"6602","2023","03","202303","Região Norte","RO","11003","CENTRAL","2235","Enfermeiros","5977","149"
"6603","2023","02","202302","Região Norte","RR","14002","SUL","2235","Enfermeiros","2182","54"
"6604","2023","01","202301","Região Nordeste","SE","28002","ESTANCIA","2235","Enfermeiros","5550","138"
"6605","2023","04","202304","Região Sudeste","SP","35023","CONSORCIOS DO DRS II","225","Médicos","5197","129"
"6606","2023","05","202305","Região Nordeste","BA","29002","BARREIRAS","225","Médicos","8112","202"
"6607","2023","12","202312","Região Nordeste","BA","29004","CAMACARI","225","Médicos","8524","213"
"6608","2023","08","202308","Região Centro-Oeste","GO","52009","OESTE I","2235","Enfermeiros","2555","63"
"6609","2023","01","202301","Região Nordeste","MA","21014","SANTA INES","225","Médicos","7139","178"
"6610","2023","02","202302","Região Sul","PR","41018","18ª RS CORNELIO PROCOPIO","2235","Enfermeiros","6405","160"
"6611","2023","06","202306","Região Sudeste","SP","35133","VALE DAS CACHOEIRAS","225","Médicos","4416","110"
"6612","2023","06","202306","Região Sudeste","SP","35131","HORIZONTE VERDE","225","Médicos","8214","205"
"6613","2023","06","202306","Região Sudeste","SP","35131","HORIZONTE VERDE","2235","Enfermeiros","5346","133"
"6614","2023","10","202310","Região Centro-Oeste","MS","50001","CAMPO GRANDE","225","Médicos","30076","751"
"6615","2023","07","202307","Região Nordeste","PI","22001","CARNAUBAIS","2235","Enfermeiros","4720","118"
"6616","2023","05","202305","Região Sul","PR","41014","14ª RS PARANAVAI","2235","Enfermeiros","6663","166"
"6617","2023","12","202312","Região Norte","RO","11006","CONE SUL","225","Médicos","2842","71"
"6618","2023","10","202310","Região Sudeste","SP","35093","MARILIA","2235","Enfermeiros","9028","225"
"6619","2023","02","202302","Região Norte","AP","16003","AREA SUDOESTE","2235","Enfermeiros","4860","121"
"6620","2023","03","202303","Região Centro-Oeste","GO","52018","SAO PATRICIO II","225","Médicos","4388","109"
"6621","2023","05","202305","Região Norte","PA","15002","BAIXO AMAZONAS","225","Médicos","6898","172"
"6622","2023","10","202310","Região Norte","PA","15012","XINGU","225","Médicos","3934","98"
"6623","2023","12","202312","Região Nordeste","PE","26005","GOIANA","225","Médicos","5670","141"
"6624","2023","01","202301","Região Sul","RS","43030","REGIAO 30","2235","Enfermeiros","2394","59"
"6625","2023","12","202312","Região Centro-Oeste","GO","52017","SUL","225","Médicos","3879","96"
"6626","2023","12","202312","Região Centro-Oeste","GO","52013","SAO PATRICIO I","2235","Enfermeiros","5200","130"
"6627","2023","03","202303","Região Sudeste","MG","31060","PONTE NOVA","2235","Enfermeiros","5744","143"
"6628","2023","03","202303","Região Sudeste","MG","31072","UBERABA","2235","Enfermeiros","6952","173"
"6629","2023","03","202303","Região Sudeste","MG","31021","ITABIRA","2235","Enfermeiros","4935","123"
"6630","2023","03","202303","Região Sudeste","MG","31023","JOAO MONLEVADE","225","Médicos","2746","68"
"6631","2023","06","202306","Região Sudeste","MG","31042","CARANGOLA","225","Médicos","2792","69"
"6632","2023","12","202312","Região Sul","PR","41005","5ª RS GUARAPUAVA","2235","Enfermeiros","11081","277"
