"","ano","mes","competen","regiao","uf_sigla","cod_regsaud","regiao_saude_pad","cbo_recod","categoria_profissional","horas","fte40"
"18819",2014,10,"201410","Região Centro-Oeste","DF","53001","DISTRITO FEDERAL","225","Médicos","33227",830
"18820",2018,10,"201810","Região Centro-Oeste","GO","52012","RIO VERMELHO","225","Médicos","3382",84
"18821",2015,7,"201507","Região Nordeste","MA","21017","TIMON","225","Médicos","3621",90
"18822",2017,12,"201712","Região Nordeste","MA","21017","TIMON","225","Médicos","3738",93
"18823",2019,7,"201907","Região Nordeste","MA","21007","CODO","225","Médicos","4467",111
"18824",2015,5,"201505","Região Sudeste","MG","31046","SANTOS DUMONT","225","Médicos","840",21
"18825",2015,5,"201505","Região Sudeste","MG","31016","BELO HORIZONTE/ NOVA LIMA/ CAETE","225","Médicos","49008",1225
"18826",2015,10,"201510","Região Sudeste","MG","31092","PASSOS","225","Médicos","2517",62
"18827",2015,10,"201510","Região Sudeste","MG","31055","PIRAPORA","225","Médicos","2161",54
"18828",2019,4,"201904","Região Sudeste","MG","31080","PECANHA/SAO JOAO EVANGELISTA","225","Médicos","1190",29
"18829",2019,4,"201904","Região Sudeste","MG","31020","GUANHAES","225","Médicos","1428",35
"18830",2018,8,"201808","Região Centro-Oeste","MS","50003","DOURADOS","225","Médicos","11744",293
"18831",2016,1,"201601","Região Nordeste","PB","25016","16ª REGIAO","225","Médicos","8490",212
"18832",2014,7,"201407","Região Nordeste","PE","26006","LIMOEIRO","225","Médicos","8558",213
"18833",2018,1,"201801","Região Sul","PR","41011","11ª RS CAMPO MOURAO","225","Médicos","5776",144
"18834",2018,10,"201810","Região Sul","PR","41012","12ª RS UMUARAMA","225","Médicos","5546",138
"18835",2019,11,"201911","Região Sul","PR","41006","6ª RS UNIAO DA VITORIA","225","Médicos","2579",64
"18836",2019,6,"201906","Região Sudeste","RJ","33007","NOROESTE","225","Médicos","5851",146
"18837",2014,4,"201404","Região Norte","RR","14002","SUL","225","Médicos","1464",36
"18838",2015,9,"201509","Região Nordeste","SE","28004","LAGARTO","225","Médicos","3044",76
"18839",2016,4,"201604","Região Sudeste","SP","35101","ARARAS","225","Médicos","3682",92
"18840",2019,10,"201910","Região Sudeste","SP","35022","LAGOS DO DRS II","225","Médicos","4295",107
"18841",2019,10,"201910","Região Sudeste","SP","35065","LINS","225","Médicos","2267",56
"18842",2015,1,"201501","Região Norte","AC","12002","BAIXO ACRE E PURUS","225","Médicos","7994",199
"18843",2015,12,"201512","Região Nordeste","AL","27003","3ª REGIAO DE SAUDE","225","Médicos","3807",95
"18844",2016,3,"201603","Região Nordeste","CE","23001","1ª REGIAO FORTALEZA","225","Médicos","27524",688
"18845",2017,6,"201706","Região Nordeste","CE","23004","4ª REGIAO BATURITE","225","Médicos","2397",59
"18846",2017,8,"201708","Região Nordeste","CE","23003","3ª REGIAO MARACANAU","225","Médicos","7134",178
"18847",2017,8,"201708","Região Nordeste","CE","23012","12ª REGIAO ACARAU","225","Médicos","3536",88
"18848",2017,8,"201708","Região Nordeste","CE","23020","20ª REGIAO CRATO","225","Médicos","5320",133
"18849",2019,7,"201907","Região Nordeste","CE","23021","21ª REGIAO JUAZEIRO DO NORTE","225","Médicos","5441",136
"18850",2016,7,"201607","Região Nordeste","MA","21001","ACAILANDIA","225","Médicos","2797",69
"18851",2016,7,"201607","Região Nordeste","MA","21017","TIMON","225","Médicos","3848",96
"18852",2015,9,"201509","Região Norte","PA","15006","METROPOLITANA I","225","Médicos","22598",564
"18853",2019,5,"201905","Região Nordeste","PB","25006","6ª REGIAO","225","Médicos","4050",101
"18854",2019,4,"201904","Região Nordeste","PE","26010","RECIFE","225","Médicos","41051",1026
"18855",2016,10,"201610","Região Sudeste","RJ","33009","SERRANA","225","Médicos","12669",316
"18856",2017,6,"201706","Região Nordeste","RN","24008","8ª REGIAO DE SAUDE - ACU","225","Médicos","2640",66
"18857",2017,6,"201706","Região Nordeste","RN","24005","5ª REGIAO DE SAUDE - SANTA CRUZ","225","Médicos","3750",93
"18858",2014,12,"201412","Região Norte","RO","11006","CONE SUL","225","Médicos","2334",58
"18859",2018,6,"201806","Região Sul","SC","42015","CARBONIFERA","225","Médicos","7398",184
"18860",2016,11,"201611","Região Nordeste","SE","28001","ARACAJU","225","Médicos","10225",255
"18861",2017,3,"201703","Região Centro-Oeste","GO","52014","SERRA DA MESA","225","Médicos","2552",63
"18862",2017,9,"201709","Região Centro-Oeste","GO","52017","SUL","225","Médicos","3857",96
"18863",2014,6,"201406","Região Nordeste","MA","21002","BACABAL","225","Médicos","4114",102
"18864",2016,7,"201607","Região Sudeste","MG","31099","TEOFILO OTONI / MALACACHETA","225","Médicos","4290",107
"18865",2018,6,"201806","Região Sudeste","MG","31083","BOCAIUVA","225","Médicos","1470",36
"18866",2018,9,"201809","Região Sudeste","MG","31012","VARGINHA","225","Médicos","2518",62
"18867",2019,2,"201902","Região Sudeste","MG","31064","ARACUAI","225","Médicos","1609",40
"18868",2019,2,"201902","Região Sudeste","MG","31076","MANGA","225","Médicos","1193",29
"18869",2015,11,"201511","Região Centro-Oeste","MT","51005","GARCAS ARAGUAIA","225","Médicos","2003",50
"18870",2015,6,"201506","Região Norte","PA","15010","TAPAJOS","225","Médicos","2140",53
"18871",2016,7,"201607","Região Nordeste","PB","25009","9ª REGIAO","225","Médicos","3082",77
"18872",2017,3,"201703","Região Nordeste","PI","22009","VALE DO RIO GUARIBAS","225","Médicos","7600",190
"18873",2015,9,"201509","Região Sul","PR","41014","14ª RS PARANAVAI","225","Médicos","5396",134
"18874",2015,9,"201509","Região Sul","PR","41004","4ª RS IRATI","225","Médicos","2334",58
"18875",2018,7,"201807","Região Norte","RO","11003","CENTRAL","225","Médicos","5599",139
"18876",2018,10,"201810","Região Norte","RO","11005","ZONA DA MATA","225","Médicos","1992",49
"18877",2015,4,"201504","Região Sudeste","SP","35121","VALE DO RIBEIRA","225","Médicos","5083",127
"18878",2018,3,"201803","Região Sudeste","SP","35022","LAGOS DO DRS II","225","Médicos","4126",103
"18879",2018,4,"201804","Região Nordeste","AL","27003","3ª REGIAO DE SAUDE","225","Médicos","3974",99
"18880",2019,5,"201905","Região Norte","AM","13004","MEDIO AMAZONAS","225","Médicos","3028",75
"18881",2015,8,"201508","Região Nordeste","BA","29028","VITORIA DA CONQUISTA","225","Médicos","8779",219
"18882",2019,9,"201909","Região Nordeste","BA","29012","ITABUNA","225","Médicos","8211",205
"18883",2014,8,"201408","Região Nordeste","CE","23006","6ª REGIAO ITAPIPOCA","225","Médicos","4320",108
"18884",2014,8,"201408","Região Nordeste","CE","23021","21ª REGIAO JUAZEIRO DO NORTE","225","Médicos","6116",152
"18885",2018,10,"201810","Região Nordeste","CE","23018","18ª REGIAO IGUATU","225","Médicos","5266",131
"18886",2018,10,"201810","Região Nordeste","CE","23007","7ª REGIAO ARACATI","225","Médicos","1600",40
"18887",2014,5,"201405","Região Centro-Oeste","GO","52007","NORDESTE II","225","Médicos","1338",33
"18888",2017,11,"201711","Região Centro-Oeste","GO","52006","NORDESTE I","225","Médicos","752",18
"18889",2016,10,"201610","Região Sudeste","MG","31013","BARBACENA","225","Médicos","4651",116
"18890",2017,3,"201703","Região Sudeste","MG","31073","ITUIUTABA","225","Médicos","2425",60
"18891",2015,6,"201506","Região Centro-Oeste","MT","51009","NORTE ARAGUAIA KARAJA","225","Médicos","570",14
"18892",2016,6,"201606","Região Nordeste","PB","25011","11ª REGIAO","225","Médicos","1672",41
"18893",2017,1,"201701","Região Nordeste","PB","25014","14ª REGIAO","225","Médicos","3083",77
"18894",2018,9,"201809","Região Nordeste","PB","25010","10ª REGIAO","225","Médicos","2008",50
"18895",2018,5,"201805","Região Nordeste","PE","26002","ARCOVERDE","225","Médicos","6044",151
"18896",2019,6,"201906","Região Nordeste","PI","22003","COCAIS","225","Médicos","7283",182
"18897",2019,10,"201910","Região Sul","PR","41011","11ª RS CAMPO MOURAO","225","Médicos","6250",156
"18898",2015,3,"201503","Região Sul","RS","43006","REGIAO 06 - VALE DO PARANHANA E COSTA SERR","225","Médicos","3096",77
"18899",2018,1,"201801","Região Sul","SC","42011","NORDESTE","225","Médicos","8142",203
"18900",2016,8,"201608","Região Sudeste","SP","35157","VOTUPORANGA","225","Médicos","3790",94
"18901",2016,8,"201608","Região Sudeste","SP","35093","MARILIA","225","Médicos","6306",157
"18902",2016,8,"201608","Região Sudeste","SP","35094","OURINHOS","225","Médicos","3540",88
"18903",2016,8,"201608","Região Sudeste","SP","35032","CENTRO OESTE DO DRS III","225","Médicos","2019",50
"18904",2018,1,"201801","Região Sudeste","SP","35073","JUNDIAI","225","Médicos","9576",239
"18905",2014,7,"201407","Região Norte","AC","12002","BAIXO ACRE E PURUS","225","Médicos","8026",200
"18906",2016,1,"201601","Região Nordeste","BA","29016","JUAZEIRO","225","Médicos","6863",171
"18907",2018,10,"201810","Região Nordeste","BA","29002","BARREIRAS","225","Médicos","6166",154
"18908",2014,7,"201407","Região Nordeste","CE","23017","17ª REGIAO ICO","225","Médicos","2369",59
"18909",2019,5,"201905","Região Nordeste","CE","23019","19ª REGIAO BREJO SANTO","225","Médicos","3640",91
"18910",2019,7,"201907","Região Sudeste","ES","32005","CENTRAL NORTE","225","Médicos","13477",336
"18911",2017,11,"201711","Região Sudeste","MG","31037","IPATINGA","225","Médicos","6454",161
"18912",2018,12,"201812","Região Sudeste","MG","31080","PECANHA/SAO JOAO EVANGELISTA","225","Médicos","1194",29
"18913",2016,11,"201611","Região Nordeste","PB","25005","5ª REGIAO","225","Médicos","1888",47
"18914",2015,6,"201506","Região Nordeste","PE","26012","SERRA TALHADA","225","Médicos","3238",80
"18915",2014,3,"201403","Região Sul","PR","41011","11ª RS CAMPO MOURAO","225","Médicos","5529",138
"18916",2017,8,"201708","Região Sul","RS","43021","REGIAO 21","225","Médicos","12602",315
"18917",2018,1,"201801","Região Sul","RS","43018","REGIAO 18","225","Médicos","2873",71
"18918",2018,11,"201811","Região Sul","RS","43011","REGIAO 11","225","Médicos","4400",110
"18919",2014,12,"201412","Região Sul","SC","42013","SERRA CATARINENSE","225","Médicos","4332",108
"18920",2014,4,"201404","Região Nordeste","BA","29009","ILHEUS","225","Médicos","3922",98
"18921",2018,8,"201808","Região Nordeste","CE","23001","1ª REGIAO FORTALEZA","225","Médicos","21777",544
"18922",2018,12,"201812","Região Nordeste","CE","23009","9ª REGIAO RUSSAS","225","Médicos","2720",68
"18923",2019,1,"201901","Região Centro-Oeste","GO","52005","ESTRADA DE FERRO","225","Médicos","3996",99
"18924",2016,1,"201601","Região Norte","PA","15002","BAIXO AMAZONAS","225","Médicos","6321",158
"18925",2018,2,"201802","Região Norte","PA","15006","METROPOLITANA I","225","Médicos","23019",575
"18926",2016,10,"201610","Região Nordeste","PB","25002","2ª REGIAO","225","Médicos","5470",136
"18927",2018,12,"201812","Região Nordeste","PI","22009","VALE DO RIO GUARIBAS","225","Médicos","7532",188
"18928",2018,1,"201801","Região Norte","RO","11004","MADEIRA-MAMORE","225","Médicos","6036",150
"18929",2018,7,"201807","Região Norte","RR","14002","SUL","225","Médicos","1664",41
"18930",2015,1,"201501","Região Sul","RS","43024","REGIAO 24","225","Médicos","2633",65
"18931",2015,4,"201504","Região Sul","RS","43012","REGIAO 12","225","Médicos","2490",62
"18932",2019,1,"201901","Região Sul","SC","42013","SERRA CATARINENSE","225","Médicos","4846",121
"18933",2017,11,"201711","Região Sudeste","SP","35104","RIO CLARO","225","Médicos","3031",75
"18934",2017,11,"201711","Região Sudeste","SP","35063","POLO CUESTA","225","Médicos","5372",134
"18935",2019,5,"201905","Região Sudeste","SP","35072","REGIAO METROPOLITANA DE CAMPINAS","225","Médicos","36410",910
"18936",2016,1,"201601","Região Norte","AM","13004","MEDIO AMAZONAS","225","Médicos","2308",57
"18937",2014,8,"201408","Região Centro-Oeste","DF","53001","DISTRITO FEDERAL","225","Médicos","33433",835
"18938",2018,2,"201802","Região Centro-Oeste","GO","52014","SERRA DA MESA","225","Médicos","1992",49
"18939",2016,3,"201603","Região Nordeste","MA","21004","BARRA DO CORDA","225","Médicos","2745",68
"18940",2015,4,"201504","Região Sudeste","MG","31055","PIRAPORA","225","Médicos","2317",57
"18941",2015,4,"201504","Região Sudeste","MG","31050","CORACAO DE JESUS","225","Médicos","1048",26
"18942",2017,2,"201702","Região Sudeste","MG","31017","BETIM","225","Médicos","10111",252
"18943",2017,2,"201702","Região Sudeste","MG","31004","LAVRAS","225","Médicos","2919",72
"18944",2016,10,"201610","Região Centro-Oeste","MT","51009","NORTE ARAGUAIA KARAJA","225","Médicos","520",13
"18945",2018,3,"201803","Região Centro-Oeste","MT","51007","MEDIO NORTE MATOGROSSENSE","225","Médicos","3536",88
"18946",2016,10,"201610","Região Norte","PA","15008","METROPOLITANA III","225","Médicos","10382",259
"18947",2018,2,"201802","Região Nordeste","PB","25006","6ª REGIAO","225","Médicos","4094",102
"18948",2019,8,"201908","Região Nordeste","PE","26010","RECIFE","225","Médicos","43546",1088
"18949",2017,11,"201711","Região Sul","PR","41015","15ª RS MARINGA","225","Médicos","12052",301
"18950",2015,4,"201504","Região Sul","SC","42008","MEIO OESTE","225","Médicos","3122",78
"18951",2015,4,"201504","Região Sul","SC","42015","CARBONIFERA","225","Médicos","8321",208
"18952",2019,6,"201906","Região Sul","SC","42011","NORDESTE","225","Médicos","9465",236
"18953",2014,7,"201407","Região Sudeste","SP","35016","SAO PAULO","225","Médicos","127501",3187
"18954",2015,7,"201507","Região Sudeste","SP","35073","JUNDIAI","225","Médicos","9844",246
"18955",2019,9,"201909","Região Sudeste","SP","35022","LAGOS DO DRS II","225","Médicos","4308",107
"18956",2016,7,"201607","Região Norte","TO","17001","MEDIO NORTE ARAGUAIA","225","Médicos","3677",91
"18957",2018,11,"201811","Região Norte","AC","12002","BAIXO ACRE E PURUS","225","Médicos","6902",172
"18958",2014,1,"201401","Região Norte","AM","13004","MEDIO AMAZONAS","225","Médicos","2432",60
"18959",2017,2,"201702","Região Nordeste","BA","29026","TEIXEIRA DE FREITAS","225","Médicos","6505",162
"18960",2019,4,"201904","Região Nordeste","CE","23021","21ª REGIAO JUAZEIRO DO NORTE","225","Médicos","5141",128
"18961",2014,4,"201404","Região Sudeste","MG","31073","ITUIUTABA","225","Médicos","2151",53
"18962",2014,8,"201408","Região Sudeste","MG","31092","PASSOS","225","Médicos","3239",80
"18963",2016,3,"201603","Região Sudeste","MG","31008","SAO LOURENCO","225","Médicos","5624",140
"18964",2019,3,"201903","Região Sudeste","MG","31099","TEOFILO OTONI / MALACACHETA","225","Médicos","4380",109
"18965",2014,11,"201411","Região Centro-Oeste","MT","51011","OESTE MATOGROSSENSE","225","Médicos","2456",61
"18966",2017,6,"201706","Região Norte","PA","15003","CARAJAS","225","Médicos","7280",182
"18967",2017,6,"201706","Região Norte","PA","15001","ARAGUAIA","225","Médicos","5446",136
"18968",2014,12,"201412","Região Nordeste","PE","26011","SALGUEIRO","225","Médicos","2217",55
"18969",2019,2,"201902","Região Nordeste","RN","24002","2ª REGIAO DE SAUDE - MOSSORO","225","Médicos","6340",158
"18970",2019,7,"201907","Região Norte","RO","11001","VALE DO JAMARI","225","Médicos","2200",55
"18971",2014,6,"201406","Região Sul","RS","43024","REGIAO 24","225","Médicos","2700",67
"18972",2014,6,"201406","Região Sul","RS","43023","REGIAO 23","225","Médicos","6639",165
"18973",2018,8,"201808","Região Sul","RS","43012","REGIAO 12","225","Médicos","2514",62
"18974",2015,11,"201511","Região Sul","SC","42010","ALTO URUGUAI CATARINENSE","225","Médicos","2908",72
"18975",2016,11,"201611","Região Sul","SC","42013","SERRA CATARINENSE","225","Médicos","4524",113
"18976",2016,11,"201611","Região Sul","SC","42015","CARBONIFERA","225","Médicos","7490",187
"18977",2015,3,"201503","Região Sudeste","SP","35114","EXTREMO OESTE PAULISTA","225","Médicos","1771",44
"18978",2017,6,"201706","Região Sudeste","SP","35112","ALTA SOROCABANA","225","Médicos","5510",137
"18979",2017,6,"201706","Região Sudeste","SP","35072","REGIAO METROPOLITANA DE CAMPINAS","225","Médicos","39897",997
"18980",2017,6,"201706","Região Sudeste","SP","35114","EXTREMO OESTE PAULISTA","225","Médicos","1794",44
"18981",2016,8,"201608","Região Nordeste","BA","29001","ALAGOINHAS","225","Médicos","6231",155
"18982",2016,9,"201609","Região Nordeste","BA","29013","ITAPETINGA","225","Médicos","3182",79
"18983",2019,4,"201904","Região Nordeste","BA","29011","ITABERABA","225","Médicos","3953",98
"18984",2014,4,"201404","Região Centro-Oeste","GO","52014","SERRA DA MESA","225","Médicos","1958",48
"18985",2015,11,"201511","Região Centro-Oeste","GO","52004","ENTORNO SUL","225","Médicos","7540",188
"18986",2014,2,"201402","Região Nordeste","MA","21016","SAO LUIS","225","Médicos","13063",326
"18987",2016,10,"201610","Região Nordeste","MA","21005","CAXIAS","225","Médicos","4504",112
"18988",2017,6,"201706","Região Nordeste","MA","21009","ITAPECURU MIRIM","225","Médicos","5540",138
"18989",2014,6,"201406","Região Sudeste","MG","31037","IPATINGA","225","Médicos","6494",162
"18990",2014,6,"201406","Região Sudeste","MG","31091","CASSIA","225","Médicos","1259",31
"18991",2015,6,"201506","Região Sudeste","MG","31008","SAO LOURENCO","225","Médicos","5956",148
"18992",2016,12,"201612","Região Sudeste","MG","31059","MANHUACU","225","Médicos","6612",165
"18993",2016,12,"201612","Região Sudeste","MG","31071","FRUTAL / ITURAMA","225","Médicos","2843",71
"18994",2017,10,"201710","Região Sudeste","MG","31095","SERRO","225","Médicos","880",22
"18995",2014,12,"201412","Região Centro-Oeste","MS","50001","CAMPO GRANDE","225","Médicos","19653",491
"18996",2015,3,"201503","Região Nordeste","PB","25013","13ª REGIAO","225","Médicos","988",24
"18997",2015,12,"201512","Região Nordeste","PE","26003","CARUARU","225","Médicos","15931",398
"18998",2017,2,"201702","Região Nordeste","PE","26006","LIMOEIRO","225","Médicos","8184",204
"18999",2018,10,"201810","Região Sudeste","RJ","33003","CENTRO-SUL","225","Médicos","6661",166
"19000",2017,12,"201712","Região Norte","RO","11007","VALE DO GUAPORE","225","Médicos","686",17
"19001",2017,7,"201707","Região Sul","SC","42014","EXTREMO SUL CATARINENSE","225","Médicos","3758",93
"19002",2014,8,"201408","Região Sudeste","SP","35115","PONTAL DO PARANAPANEMA","225","Médicos","1473",36
"19003",2016,11,"201611","Região Sudeste","SP","35061","VALE DO JURUMIRIM","225","Médicos","5300",132
"19004",2016,11,"201611","Região Sudeste","SP","35132","AQUIFERO GUARANI","225","Médicos","14020",350
"19005",2019,8,"201908","Região Sudeste","SP","35152","SANTA FE DO SUL","225","Médicos","731",18
"19006",2017,3,"201703","Região Nordeste","AL","27008","8ª REGIAO DE SAUDE","225","Médicos","2560",64
"19007",2017,3,"201703","Região Norte","AM","13002","RIO NEGRO E SOLIMOES","225","Médicos","4190",104
"19008",2018,7,"201807","Região Nordeste","BA","29023","SEABRA","225","Médicos","2836",70
"19009",2019,1,"201901","Região Nordeste","BA","29020","SALVADOR","225","Médicos","27664",691
"19010",2016,8,"201608","Região Nordeste","CE","23018","18ª REGIAO IGUATU","225","Médicos","5268",131
"19011",2017,2,"201702","Região Nordeste","CE","23014","14ª REGIAO TAUA","225","Médicos","1862",46
"19012",2019,12,"201912","Região Nordeste","MA","21017","TIMON","225","Médicos","3466",86
"19013",2014,3,"201403","Região Sudeste","MG","31062","AGUAS FORMOSAS","225","Médicos","1028",25
"19014",2014,3,"201403","Região Sudeste","MG","31095","SERRO","225","Médicos","952",23
"19015",2015,8,"201508","Região Sudeste","MG","31099","TEOFILO OTONI / MALACACHETA","225","Médicos","4078",101
"19016",2018,3,"201803","Região Sudeste","MG","31042","CARANGOLA","225","Médicos","2249",56
"19017",2018,12,"201812","Região Centro-Oeste","MS","50004","TRES LAGOAS","225","Médicos","4759",118
"19018",2015,5,"201505","Região Centro-Oeste","MT","51013","SUL MATOGROSSENSE","225","Médicos","5689",142
"19019",2016,8,"201608","Região Norte","PA","15007","METROPOLITANA II","225","Médicos","4089",102
"19020",2017,1,"201701","Região Norte","PA","15010","TAPAJOS","225","Médicos","2401",60
"19021",2015,11,"201511","Região Nordeste","PB","25007","7ª REGIAO","225","Médicos","2716",67
"19022",2018,6,"201806","Região Nordeste","PB","25005","5ª REGIAO","225","Médicos","1898",47
"19023",2016,4,"201604","Região Sul","PR","41021","21ª RS TELEMACO BORBA","225","Médicos","2981",74
"19024",2014,10,"201410","Região Sul","RS","43026","REGIAO 26","225","Médicos","3074",76
"19025",2016,2,"201602","Região Sul","RS","43029","REGIAO 29","225","Médicos","4207",105
"19026",2018,2,"201802","Região Sul","SC","42008","MEIO OESTE","225","Médicos","3534",88
"19027",2015,1,"201501","Região Sudeste","SP","35012","FRANCO DA ROCHA","225","Médicos","5239",130
"19028",2019,4,"201904","Região Sudeste","SP","35061","VALE DO JURUMIRIM","225","Médicos","5128",128
"19029",2019,4,"201904","Região Sudeste","SP","35012","FRANCO DA ROCHA","225","Médicos","5655",141
"19030",2016,9,"201609","Região Norte","AP","16003","AREA SUDOESTE","225","Médicos","3329",83
"19031",2018,4,"201804","Região Nordeste","BA","29021","SANTA MARIA DA VITORIA","225","Médicos","4760",119
"19032",2018,8,"201808","Região Nordeste","BA","29019","RIBEIRA DO POMBAL","225","Médicos","4502",112
"19033",2019,5,"201905","Região Nordeste","BA","29005","CRUZ DAS ALMAS","225","Médicos","3772",94
"19034",2014,5,"201405","Região Nordeste","CE","23014","14ª REGIAO TAUA","225","Médicos","1682",42
"19035",2017,1,"201701","Região Nordeste","CE","23006","6ª REGIAO ITAPIPOCA","225","Médicos","4676",116
"19036",2018,4,"201804","Região Nordeste","CE","23004","4ª REGIAO BATURITE","225","Médicos","2413",60
"19037",2017,7,"201707","Região Centro-Oeste","GO","52014","SERRA DA MESA","225","Médicos","2371",59
"19038",2016,5,"201605","Região Nordeste","MA","21006","CHAPADINHA","225","Médicos","5298",132
"19039",2016,5,"201605","Região Nordeste","MA","21010","PEDREIRAS","225","Médicos","3884",97
"19040",2015,12,"201512","Região Sudeste","MG","31028","BOM DESPACHO","225","Médicos","1654",41
"19041",2016,8,"201608","Região Sudeste","MG","31099","TEOFILO OTONI / MALACACHETA","225","Médicos","4210",105
"19042",2017,6,"201706","Região Sudeste","MG","31015","SAO JOAO DEL REI","225","Médicos","4169",104
"19043",2017,6,"201706","Região Sudeste","MG","31010","TRES CORACOES","225","Médicos","2373",59
"19044",2017,6,"201706","Região Sudeste","MG","31018","CONTAGEM","225","Médicos","9467",236
"19045",2018,7,"201807","Região Sudeste","MG","31034","CARATINGA","225","Médicos","4086",102
"19046",2019,9,"201909","Região Sudeste","MG","31070","ARAXA","225","Médicos","3484",87
"19047",2019,11,"201911","Região Sudeste","MG","31059","MANHUACU","225","Médicos","7011",175
"19048",2019,11,"201911","Região Sudeste","MG","31094","ALMENARA/JACINTO","225","Médicos","3159",78
"19049",2014,4,"201404","Região Centro-Oeste","MT","51003","ARAGUAIA XINGU","225","Médicos","1115",27
"19050",2015,10,"201510","Região Nordeste","PI","22004","ENTRE RIOS","225","Médicos","19670",491
"19051",2018,12,"201812","Região Sul","PR","41006","6ª RS UNIAO DA VITORIA","225","Médicos","2556",63
"19052",2016,4,"201604","Região Sudeste","RJ","33006","METROPOLITANA II","225","Médicos","25397",634
"19053",2018,5,"201805","Região Norte","RO","11004","MADEIRA-MAMORE","225","Médicos","6252",156
"19054",2015,11,"201511","Região Sul","RS","43022","REGIAO 22","225","Médicos","2198",54
"19055",2016,8,"201608","Região Sul","RS","43029","REGIAO 29","225","Médicos","4141",103
"19056",2014,11,"201411","Região Sul","SC","42007","GRANDE FLORIANOPOLIS","225","Médicos","18406",460
"19057",2015,7,"201507","Região Sul","SC","42008","MEIO OESTE","225","Médicos","3277",81
"19058",2014,2,"201402","Região Sudeste","SP","35093","MARILIA","225","Médicos","6211",155
"19059",2015,12,"201512","Região Sudeste","SP","35092","ASSIS","225","Médicos","3632",90
"19060",2015,12,"201512","Região Sudeste","SP","35113","ALTO CAPIVARI","225","Médicos","1010",25
"19061",2018,12,"201812","Região Norte","TO","17002","BICO DO PAPAGAIO","225","Médicos","3630",90
"19062",2014,8,"201408","Região Nordeste","BA","29013","ITAPETINGA","225","Médicos","3261",81
"19063",2017,6,"201706","Região Sudeste","ES","32005","CENTRAL NORTE","225","Médicos","14291",357
"19064",2015,2,"201502","Região Centro-Oeste","GO","52010","OESTE II","225","Médicos","2016",50
"19065",2018,9,"201809","Região Centro-Oeste","GO","52004","ENTORNO SUL","225","Médicos","8428",210
"19066",2016,1,"201601","Região Nordeste","MA","21008","IMPERATRIZ","225","Médicos","8137",203
"19067",2017,11,"201711","Região Nordeste","MA","21008","IMPERATRIZ","225","Médicos","9127",228
"19068",2016,2,"201602","Região Sudeste","MG","31002","GUAXUPE","225","Médicos","1998",49
"19069",2016,2,"201602","Região Sudeste","MG","31053","JANUARIA","225","Médicos","1724",43
"19070",2016,2,"201602","Região Sudeste","MG","31004","LAVRAS","225","Médicos","3182",79
"19071",2015,8,"201508","Região Nordeste","PE","26010","RECIFE","225","Médicos","41760",1044
"19072",2016,6,"201606","Região Sul","PR","41010","10ª RS CASCAVEL","225","Médicos","7999",199
"19073",2016,2,"201602","Região Sudeste","RJ","33005","METROPOLITANA I","225","Médicos","101400",2535
"19074",2016,2,"201602","Região Nordeste","RN","24006","6ª REGIAO DE SAUDE - PAU DOS FERROS","225","Médicos","4321",108
"19075",2017,10,"201710","Região Sul","RS","43012","REGIAO 12","225","Médicos","2717",67
"19076",2016,5,"201605","Região Sudeste","SP","35021","CENTRAL DO DRS II","225","Médicos","4650",116
"19077",2014,8,"201408","Região Norte","AM","13008","TRIANGULO","225","Médicos","1564",39
"19078",2019,8,"201908","Região Nordeste","BA","29022","SANTO ANTONIO DE JESUS","225","Médicos","6697",167
"19079",2019,4,"201904","Região Nordeste","MA","21001","ACAILANDIA","225","Médicos","2680",67
"19080",2019,4,"201904","Região Nordeste","MA","21003","BALSAS","225","Médicos","3677",91
"19081",2014,8,"201408","Região Nordeste","PE","26002","ARCOVERDE","225","Médicos","5362",134
"19082",2016,5,"201605","Região Nordeste","PE","26001","AFOGADOS DA INGAZEIRA","225","Médicos","3040",76
"19083",2016,9,"201609","Região Sul","RS","43017","REGIAO 17","225","Médicos","6738",168
"19084",2017,8,"201708","Região Sudeste","SP","35052","SUL - BARRETOS","225","Médicos","1989",49
"19085",2018,7,"201807","Região Sudeste","SP","35023","CONSORCIOS DO DRS II","225","Médicos","4119",102
"19086",2016,10,"201610","Região Nordeste","AL","27008","8ª REGIAO DE SAUDE","225","Médicos","2676",66
"19087",2019,1,"201901","Região Norte","AM","13009","ALTO SOLIMOES","225","Médicos","3714",92
"19088",2015,5,"201505","Região Nordeste","BA","29004","CAMACARI","225","Médicos","7622",190
"19089",2019,10,"201910","Região Nordeste","BA","29016","JUAZEIRO","225","Médicos","7122",178
"19090",2018,11,"201811","Região Centro-Oeste","DF","53001","DISTRITO FEDERAL","225","Médicos","26015",650
"19091",2014,11,"201411","Região Sudeste","MG","31045","MURIAE","225","Médicos","3612",90
"19092",2014,11,"201411","Região Sudeste","MG","31071","FRUTAL / ITURAMA","225","Médicos","3264",81
"19093",2019,10,"201910","Região Sudeste","MG","31078","CONGONHAS","225","Médicos","2346",58
"19094",2014,5,"201405","Região Centro-Oeste","MT","51004","CENTRO NORTE","225","Médicos","1430",35
"19095",2014,9,"201409","Região Centro-Oeste","MT","51013","SUL MATOGROSSENSE","225","Médicos","5680",142
"19096",2017,11,"201711","Região Centro-Oeste","MT","51008","NOROESTE MATOGROSSENSE","225","Médicos","1660",41
