"","simulacao","acoes_educacionais","consultas","absenteismo","alto_risco","acoes_altorisco","consultas_altorisco","indireta_enf","indireta_med","ferias","feriados","coleta_ex","visita","consulta_puerp","consulta_cd","enf_acoes","enf_coleta","enf_coleta_cito","enf_prenatal","enf_imunizacao","enf_puerperal","enf_visita","enf_cd","ist_enf","ist_med","todos"
"461",461,39.6208871272393,39.3842559494078,19.1513791531324,0.194503274257295,28.0941217159852,44.3345311086159,0.57376602536533,0.510072683321778,5.80495163053274,5.40129852481186,20.0577256130055,58.3829283365048,29.4816744793206,21.598769184202,0.525839221151546,0.711432329122908,0.241636039596051,0.498599471221678,0.781568393623456,0.457498846692033,0.476177371409722,0.457758533535525,0.182139802514575,0.165098224685062,0
"462",462,31.541949941311,36.2164687656332,25.6989997662604,0.162589256395586,36.7316481424496,36.2995246122591,0.558365223591682,0.601185950741637,6.71267472021282,7.29167181253433,20.4661194246728,57.9737455048598,21.128005636856,29.7278423397802,0.519303434318863,0.794585621659644,0.269300033478066,0.488848966546357,0.713733717333525,0.525575114693493,0.488857144676149,0.529248235491104,0.159408147644717,0.160269975557458,0
"463",463,31.9602494023275,37.1633421815932,31.5940759964287,0.106484517152421,29.3697199132293,42.5903033406939,0.631793316674884,0.541880481189583,6.1581492908299,5.39430820569396,11.4328400301747,59.2619132227264,25.8848730009049,25.0673896633089,0.548572518886067,0.796223295596428,0.395035718521103,0.460995798930526,0.790853693988174,0.502231188281439,0.532116931583732,0.493733841716312,0.176430282497313,0.185004574328195,0
"464",464,27.4794712185394,27.8487658512313,19.1867901012301,0.118091827607714,25.8878330048174,31.195484935306,0.638371924450621,0.54283278734656,4.81598090287298,7.91886159218848,18.0108262179419,56.5840505016968,28.5328271845356,24.902702101972,0.530729496246204,0.709607613016851,0.363179094297811,0.512570478324778,0.774027510872111,0.451778455707245,0.486390517372638,0.463662916445173,0.153581723792013,0.165778904524632,0
"465",465,33.7740483600646,25.389531662222,22.9561435766518,0.166773813543841,43.2902012160048,41.2534470122773,0.540771044942085,0.564679543534294,7.14259453862906,6.96509222779423,20.1956115663052,53.6307423352264,25.9577271039598,24.9703804519959,0.539778488781303,0.702752640726976,0.394620228791609,0.451267610979266,0.776670311088674,0.491818853933364,0.525176728400402,0.49848984729033,0.154045015922748,0.166811132151634,1
"466",466,29.0616702917032,37.9567343834788,21.432619754225,0.190672687697224,42.4028681358323,33.9910576085094,0.627113175357226,0.617332665063441,4.38758690748364,6.09813531301916,12.8377935138997,55.5947072128765,26.9959903904237,25.4074977710843,0.485758466296829,0.726533271674998,0.317617019545287,0.467207286367193,0.74348800922744,0.538209836324677,0.479937764583156,0.53163012645673,0.180638931051362,0.161469074641354,1
"467",467,28.4514538059011,38.7876979808789,16.5441318787634,0.181581871630624,41.5294146817178,37.9401541594416,0.574231559375767,0.510350555775221,5.63411983195692,4.68184327147901,12.1248700167052,58.770708811935,20.9765447466634,21.4168746070936,0.527681031334214,0.713352799299173,0.387501474004239,0.52216059723869,0.745070891594514,0.492704467847943,0.496972530172206,0.53951738961041,0.193384130182676,0.171548561565578,1
"468",468,35.3681174723897,27.0644198183436,17.5871770121157,0.144247443974018,37.1934152906761,30.6760729139205,0.59398041596869,0.627350830007344,4.11637988779694,7.28845854569227,19.5281825528946,54.3613001843914,26.9149803859182,29.8267820454203,0.462637172592804,0.743514816625975,0.244693481083959,0.539410632196814,0.727334672561847,0.497185648488812,0.466052278550342,0.46765564000234,0.197155496408232,0.171240242186468,1
"469",469,29.2427859944291,32.1647293283604,22.7077253237367,0.116120141441934,39.4726390158758,41.538543185452,0.560139718384016,0.592821755842306,6.9526845542714,5.72508824057877,20.1505809964146,50.8848983771168,27.7314421534538,26.4788353466429,0.521997156669386,0.737265045521781,0.325098922662437,0.471754836058244,0.763955433107913,0.47670988405589,0.500543015403673,0.481846595811658,0.172647082328331,0.159902919526212,0
"470",470,37.1559709927533,31.9444225041661,16.7574134394526,0.116577301663347,40.9376729279757,43.6579104268458,0.511662834044546,0.535128952306695,5.9258700395003,7.63164642453194,23.0629390617833,53.5197242698632,20.391656816937,22.0577908982523,0.526994428248145,0.769568181829527,0.245675458293408,0.469318667170592,0.713106326130219,0.503733260463923,0.475200726091862,0.524149517156184,0.163343487551901,0.196445999271236,1
"471",471,26.4087491063401,35.502679166384,16.4244684316218,0.147894586995244,42.3534774454311,41.1888351431116,0.524936637328938,0.637271287036128,4.26892557740211,5.16030075959861,14.020335781388,57.3022420937195,28.7872875365429,29.9947339226492,0.520332433376461,0.747101463214494,0.353812783071771,0.501838675211184,0.734449596982449,0.545800336287357,0.546906738076359,0.479329247050919,0.161812993045896,0.160122250614222,0
"472",472,37.3304510675371,25.9836235176772,18.7761927433312,0.139586268132553,39.0067954314873,31.4611814590171,0.505650148971472,0.616817371081561,5.93664634972811,7.64485961105675,16.5664821234532,59.597513913177,21.2396807526238,20.9740734077059,0.453381313453428,0.754828061116859,0.288983391132206,0.510182562563568,0.780347303953022,0.46815717893187,0.522383521148004,0.486177637474611,0.150959857425187,0.198388365376741,1
"473",473,31.4114242105279,35.9955998999067,22.0493845492601,0.179491965961643,31.712558879517,44.1838517517317,0.557123910111841,0.617437750310637,7.05497820861638,4.66625151503831,13.7240807386115,59.5133522059768,27.6247711968608,25.0812082504854,0.530607165768743,0.726464204443619,0.364600728964433,0.450800668122247,0.717776919831522,0.470051776478067,0.459102499508299,0.530011439975351,0.156734736636281,0.186363007244654,0
"474",474,36.3383088959381,30.9389738552272,25.4131645485759,0.176983709377237,34.9528096243739,32.6779217971489,0.607015707343817,0.535616441874299,5.30571237485856,7.98941118456423,21.7332542093936,54.2269797017798,29.7560665919445,29.591536000371,0.467855725251138,0.7006186069455,0.32475883224979,0.514889123896137,0.713762704585679,0.542651223018765,0.46125959996134,0.522018330893479,0.187925050337799,0.153060243313666,0
"475",475,34.9357825983316,31.922317672288,21.3828747235239,0.139916495326906,40.5249249143526,42.0352276414633,0.538422182574868,0.531842094939202,6.15354816894978,6.65204577241093,19.9095766094979,59.8017707723193,21.2516104802489,23.3862473675981,0.527736495248973,0.708797263447195,0.374036010168493,0.528706773207523,0.706976379570551,0.488951302692294,0.507240325352177,0.484549486753531,0.174842408136465,0.191766472090967,1
"476",476,31.6679109539837,35.8794904488605,23.9127725884318,0.163019679486752,33.3831730764359,40.0690227351151,0.560784148995299,0.634220312139951,5.87855044845492,6.45216576755047,22.0246272685472,53.327101545874,24.9540703464299,20.633373009041,0.475579890469089,0.7714457210619,0.352869476564229,0.472169093228877,0.759829440526664,0.544962546951138,0.453981229057536,0.480547184473835,0.197551858902443,0.16725966023514,1
"477",477,34.4071927666664,32.0500397053547,28.0372267961502,0.141266911453567,36.6604297701269,36.2748244882096,0.620660170540214,0.53834502059035,4.54646808281541,5.77919444348663,19.6446530614048,56.1445750016719,29.2652297951281,23.0321123544127,0.53850030596368,0.74625890951138,0.250575017882511,0.467977193067782,0.707724125683308,0.470121351932175,0.524255912960507,0.518824190273881,0.166100829653442,0.156194460333791,0
"478",478,25.0069802359212,39.9928596627433,18.7049937918782,0.136539075057954,31.0110804717988,41.3026190700475,0.619239327486139,0.603461156086996,4.24863731209189,6.09529578313231,17.3508864210453,55.7114749122411,20.4800376202911,22.5253689219244,0.547293403302319,0.743283081101254,0.254301303764805,0.509259830764495,0.734933388442732,0.495249699288979,0.510911969328299,0.457945630443282,0.191799633146729,0.168358736985829,1
"479",479,28.2586527103558,37.6890368759632,29.4981061853468,0.162085488275625,27.9413166921586,36.2238809291739,0.557829790865071,0.548107684939168,4.03957440983504,7.93991441465914,16.025747382082,57.7771870302968,23.8293428905308,23.5923607926816,0.494417536398396,0.70995144918561,0.242898081988096,0.538564558047801,0.734572697710246,0.489172159554437,0.510243652993813,0.53484643381089,0.191794432071038,0.161883786763065,1
"480",480,35.5730836850125,37.4231095565483,21.1248457022011,0.195595803228207,30.5110779777169,38.9104731660336,0.611969035386574,0.602996055909898,7.13971856050193,6.40382789820433,18.8104070164263,51.6408588783816,24.1939016245306,22.375782225281,0.536292112222873,0.738276554364711,0.307832444924861,0.518050354835577,0.749883206444792,0.546746556810103,0.515127557236701,0.480122453975491,0.166220822953619,0.169810293370392,0
"481",481,28.2274973229505,36.4246651646681,19.7421954609454,0.147607253980823,29.0593848656863,34.7979951894376,0.57005191372009,0.609156084922142,5.42972027696669,4.00893768947572,13.4614768682513,51.4037880464457,29.6686634328216,25.6702567567118,0.546164293284528,0.730926789296791,0.372325779264793,0.502631131908856,0.770523781492375,0.518165961396881,0.482831261865795,0.47289418426808,0.182471118727699,0.162888968910556,1
"482",482,37.2090058191679,26.6815973771736,20.9598970524967,0.162046377081424,29.5039079524577,39.697218319634,0.533817010675557,0.587510202021804,6.26575787272304,7.43076514359564,15.057218791917,52.3721196316183,23.6981542268768,22.6183669059537,0.49172573722899,0.760371732385829,0.204541605245322,0.508795293979347,0.766210002545267,0.51451082539279,0.545438591297716,0.510628332081251,0.174677574425004,0.182066292199306,1
"483",483,29.6164581144694,37.5846552895382,28.6385594122112,0.128922408702783,35.399197912775,35.3703992580995,0.530581884842832,0.572635714232456,6.99283136520535,6.96251099277288,18.6537147546187,50.625443502795,26.7894131806679,21.9167182547972,0.49897679570131,0.766368828108534,0.224067401513457,0.508407582831569,0.783889467688277,0.451301754289307,0.517654523788951,0.527292678202502,0.157657289493363,0.152226780995261,0
"484",484,35.3161402849946,37.2077578620519,20.0721239857376,0.140756772225723,43.4124633762985,43.0776881799102,0.50788546896074,0.509535552491434,5.09177666530013,7.35081197787076,13.7736622837838,57.2691982518882,29.660355290398,22.7383162965998,0.548234523972496,0.796292805997655,0.221116178622469,0.473910521203652,0.780801307363436,0.506108199129812,0.540339186880738,0.540165307768621,0.189018364599906,0.186708912043832,0
"485",485,38.9902161853388,39.8711829131935,30.7651764117181,0.144487718609162,36.6292010713369,36.096764949616,0.587779086630326,0.525847251724917,6.50063083413988,4.82292610313743,17.2083663614467,54.9507683888078,26.6139716072939,29.359500578139,0.459581129904836,0.784853947605006,0.33026449913159,0.511686442606151,0.755190110625699,0.492716686846688,0.492425692314282,0.485598073713481,0.165883865451906,0.170712844480295,0
"486",486,26.7366949724965,25.7247178722173,18.3736559599638,0.128353368979879,30.2300119539723,36.8374486814719,0.645123734266963,0.625731790042482,5.35453561041504,6.48799659870565,15.8249766787048,51.0150429024361,25.0996266887523,29.2463668016717,0.459050068934448,0.778459068806842,0.246441350644454,0.50864290993195,0.762318989261985,0.549376316438429,0.473983184807003,0.534427306731232,0.197005756781437,0.165345420106314,1
"487",487,26.9155853183474,36.2018186866771,19.4636449031532,0.197013895516284,32.4793879315257,43.3396893914323,0.508023184468038,0.509790332871489,5.43146751914173,5.54940520972013,22.4701999372337,56.1520101479255,29.7766102151945,27.2654083953239,0.539888029056601,0.786457233177498,0.246263437811285,0.495765842264518,0.740519115026109,0.488432176876813,0.47706963964738,0.518269428261556,0.174246153340209,0.179736010800116,0
"488",488,35.1733578613494,31.2897028238513,26.0174689888954,0.188259883923456,36.27077806741,39.7812435671221,0.607703625469003,0.644487083214335,7.14675020240247,6.71962801646441,10.2587431238499,51.364744999446,29.7139574959874,26.6590981301852,0.486453987564892,0.739710300951265,0.34931300021708,0.50022284919396,0.712893049488775,0.460549573181197,0.460946907335892,0.516018400061876,0.186312728503253,0.15258791410597,0
"489",489,31.4342289383058,33.7321584578604,20.1131227724254,0.180885064089671,28.19011522457,30.1491976494435,0.500238429347519,0.606803079938982,6.07985939737409,4.55248329788446,13.9549902197905,54.4731378252618,28.8654065364972,28.2210390130058,0.457743864762597,0.78185969365295,0.395941290771589,0.524233537586406,0.703639073506929,0.462631223700009,0.49961767802015,0.483546294365078,0.180475797457621,0.174084618571214,0
"490",490,37.5160146690905,37.4610109336209,27.3147799633443,0.170822645397857,38.4160467935726,39.8333831748459,0.648453402554151,0.562210333242547,5.41646006796509,7.34228016994894,18.8046719017439,57.8278425056487,26.343743619509,21.3056466425769,0.450514324288815,0.74312845475506,0.390623014280573,0.5372286536498,0.742526111262851,0.502839637733996,0.48185864163097,0.475143993506208,0.180004112957977,0.179073423508089,1
"491",491,39.5715710020158,25.2029594103806,27.8784834928811,0.118020160286687,25.3653776179999,33.620814839378,0.645492980536073,0.522237672505435,6.24791911430657,6.87401247117668,16.7654024064541,52.1116374363191,26.7748949630186,29.1676833806559,0.501528599974699,0.739148672949523,0.367024744674563,0.5472174793249,0.740272260294296,0.493533647246659,0.507199937291443,0.544949654303491,0.162887258222327,0.168676460452843,0
"492",492,26.0573346656747,25.1728264475241,20.1977022960782,0.106397570972331,25.2477647922933,44.4832318613771,0.604944129195064,0.579592284164391,7.93057450186461,4.23916324600577,23.315627448028,58.9401455037296,21.2731938413344,25.7167684519663,0.467089441185817,0.749662457010709,0.387692429171875,0.485985985887237,0.740146927512251,0.452894261642359,0.520910877571441,0.479059341782704,0.19980094198836,0.190313118591439,1
"493",493,31.8967778980732,39.9466856091749,25.1619169265032,0.110658101085573,38.2933498825878,36.7071578744799,0.616333017742727,0.603561459877528,4.90360842831433,7.64943101629615,24.8262992012314,51.1081309779547,22.1591512393206,21.3800063403323,0.469811043189839,0.703954544709995,0.340227828547359,0.512165056518279,0.719096073089167,0.510555940913036,0.501076990854926,0.534273515827954,0.19480326595949,0.186961394746322,0
"494",494,35.5237767763902,36.4853450062219,30.6503780446947,0.184818431828171,29.1112744947895,40.0294661801308,0.567140887130517,0.572015553282108,7.38368466682732,7.6198251619935,20.5187514936551,50.6830864027143,26.1246751109138,21.0372418817133,0.500829795585014,0.711068420275114,0.399340655887499,0.474625257798471,0.706189509807154,0.472316162800416,0.522307183709927,0.523402489651926,0.193874907528516,0.158981121995021,0
"495",495,26.3041025190614,29.7199391596951,27.3347208052874,0.135943020856939,32.6778633659706,31.495511715766,0.610579593596049,0.579368773277383,6.08701416570693,6.75047547463328,11.4937839016784,58.2671012962237,28.1637434754521,21.7439925856888,0.540449023502879,0.705915997223929,0.315554493991658,0.494877759343945,0.709276099735871,0.510133395344019,0.538143504248001,0.49229740628507,0.165522548451554,0.199846062308643,0
"496",496,39.8941602418199,37.1801761654206,29.5096811316907,0.178500059503131,28.1900726305321,33.1008807546459,0.601652763097081,0.562302091612946,4.91395028028637,4.70800223760307,23.9243575325236,57.4578161840327,23.3075546287,26.2257761601359,0.482272628857754,0.754554058611393,0.368351939786226,0.496450018393807,0.787723276112229,0.463622698606923,0.519617560156621,0.50808529749047,0.16505210440373,0.188625617686193,1
"497",497,28.7964849104173,39.8682882613502,30.7190786264837,0.190803884435445,39.1710494877771,44.2093078745529,0.501898887613788,0.614717354357708,6.17877906188369,4.72368849813938,19.3671036919113,58.427873775363,27.7896891301498,26.287437886931,0.524704611394554,0.77534171352163,0.241826422140002,0.491599423787557,0.713700803089887,0.4807279427303,0.532272191043012,0.450422026845627,0.172296115604695,0.150505304778926,1
"498",498,25.743076534709,28.0113938939758,20.7141547910869,0.163342471793294,37.2950171865523,38.520481036976,0.580454366467893,0.539732545264997,4.56579176522791,6.35357972513884,17.433071777923,57.2296843538061,27.7440610458143,22.0392190245911,0.50295811581891,0.727976332255639,0.399473122367635,0.469506244850345,0.752165527269244,0.492674309317954,0.526121362368576,0.469818768347614,0.182942507450934,0.164455816906411,0
"499",499,35.2948742022272,34.690558303846,26.4104426279664,0.161511628841981,26.2213070085272,36.1126883793622,0.612625698198099,0.629459016991314,4.9395668739453,7.78715217206627,19.8900338809472,54.3678009929135,23.0392040405422,23.1565137254074,0.474739613034762,0.701111515867524,0.263251956924796,0.461640543024987,0.733758255583234,0.548965743114241,0.529982878710143,0.540151237254031,0.1813416869496,0.151977891812567,0
"500",500,36.8039102898911,31.5632609336171,18.2682590447366,0.106753990403377,33.1251084338874,38.6969326576218,0.503051768348087,0.63394635298755,6.96326774731278,7.8370494954288,10.3777886368334,54.8863729508594,25.8120365068316,22.3958083149046,0.46326283395756,0.737964262231253,0.296042639017105,0.53658992596902,0.713472106796689,0.4574195594294,0.461350935371593,0.51430114347022,0.181948358425871,0.158449575235136,0
"501",501,30.3040911396965,39.0704239229672,29.6565069109201,0.124149388237856,27.1008348371834,31.980220010737,0.604760521929711,0.511598811810836,6.3142158780247,5.73989265784621,14.9013299460057,59.5362773933448,24.1326245339587,26.9538069469854,0.535681138606742,0.77708565001376,0.30782836349681,0.506960502546281,0.73592597595416,0.487127537163906,0.475378990196623,0.492789221694693,0.178842626686674,0.18024858860299,1
"502",502,30.4966216743924,39.8200495808851,26.6561058573425,0.141077820281498,33.050112016499,37.4695133871865,0.627762516960502,0.605199520615861,5.99649008177221,6.36849411670119,14.5656211907044,54.0387676539831,23.7764465995133,20.1422633719631,0.516799270594493,0.769096185453236,0.347551218513399,0.468822041875683,0.760689753410406,0.457071613892913,0.477412104723044,0.503352337237448,0.188362957851496,0.156698348862119,1
"503",503,29.3065019603819,31.8447934149299,27.7332268692553,0.181117501202971,34.1135317459702,32.7944998594467,0.570357684080955,0.627002209087368,6.48773018550128,6.28371425997466,13.5842878185213,55.0611275713891,23.9160301093943,24.7219202341512,0.508625696902163,0.750800510891713,0.317628046683967,0.457938555674627,0.787570977234282,0.455472260457464,0.531505759083666,0.459095950936899,0.161028226779308,0.19654344576411,1
"504",504,26.1995936848689,28.459224147955,21.0358455888927,0.13791412259452,37.4929049285129,33.6074598832056,0.539007144526113,0.600261572177988,6.99736256804317,4.99770038481802,14.2673040565569,53.5607957327738,29.7005964815617,21.884852796793,0.504246875713579,0.753948951419443,0.330370863899589,0.504716159775853,0.723885096702725,0.528267642483115,0.461692944169044,0.542011906579137,0.180309248238336,0.194046164839529,1
"505",505,30.4818140435964,35.4323390277568,26.6834870427847,0.144695023051463,26.5771056013182,42.1275536448229,0.619298781023826,0.613132306921761,6.80267323087901,5.92145825922489,11.087950366782,58.3574482589029,20.5011170660146,27.5988730601966,0.525734893046319,0.797219886607491,0.325586925400421,0.463722549681552,0.798649101355113,0.479085377557203,0.502109609404579,0.504713989957236,0.17606519011315,0.152974320028443,1
"506",506,27.6702072191983,33.3494851691648,23.422187384218,0.157050778251141,31.8396544922143,40.1783364010043,0.563774165033828,0.61682743516285,4.66065975278616,5.36105629522353,22.5160281080753,59.681946511846,21.2268592533655,20.5669307941571,0.515100221941248,0.732201395439915,0.339265442080796,0.511156771727838,0.720989620988257,0.471197176352143,0.513570434879512,0.477728484733962,0.155072544072755,0.187436660472304,1
"507",507,33.0408058094326,33.7706513423473,26.4045269005001,0.113121236930601,25.4737258143723,44.5378386962693,0.630314648826607,0.556887286819983,7.04588918481022,5.65828615427017,11.1723146098666,52.5098173622973,27.5119855767116,20.5401933332905,0.53190202107653,0.749575004517101,0.200928797805682,0.542137480177917,0.768516488489695,0.533143235044554,0.530117273889482,0.500855135428719,0.192345273157116,0.17292862929171,1
"508",508,32.5592306803446,31.5044687036425,28.5724033303559,0.101301836851053,31.8303287681192,32.0766398019623,0.594327238656115,0.553164620883763,6.14781750924885,5.91588043328375,20.9940316982102,58.294105657842,21.0579272406176,21.9213489512913,0.490389664331451,0.775399669725448,0.215202820161358,0.545893972669728,0.754050172795542,0.50077619520016,0.537322197342291,0.467823320860043,0.153557839815039,0.176798353646882,1
"509",509,39.1755265521351,31.3926257914864,30.4272672124207,0.167766972747631,40.6672244658694,36.7582701472566,0.567707708477974,0.573818266938906,6.63684378284961,6.12907965108752,15.9382297378033,57.2766496660188,20.6829511816613,27.5889494922012,0.480603007995524,0.701603164314292,0.32765439725481,0.456242941971868,0.745503309508786,0.472588627436198,0.513874036958441,0.482294274074957,0.154219602467492,0.194579655805137,1
"510",510,30.119819259271,33.9528159319889,24.43852077052,0.183515561092645,39.8242046358064,37.3435493500438,0.578003621543758,0.508600936061703,5.8971935370937,4.6225102217868,24.3116835597903,57.825022013858,22.286072075367,25.5663522914983,0.52749305551406,0.768688247934915,0.221947509376332,0.511590606532991,0.71352239891421,0.510478985263035,0.471209241822362,0.473164213541895,0.157661196030676,0.192686501890421,0
"511",511,31.9707066123374,31.7812837730162,18.5297447741032,0.193626348115504,41.323422184214,38.1392540526576,0.646119918359909,0.603104923490901,6.47377936728299,4.60550122335553,23.4228752506897,57.454220354557,26.3512495951727,20.3248006571084,0.510541370487772,0.779513260652311,0.344182041659951,0.548346114740707,0.796153547335416,0.497301402525045,0.482867075363174,0.534829945932143,0.16169842982199,0.190600851119962,1
"512",512,26.2379677244462,39.3491298798472,20.3139000497758,0.105845061386935,26.11126631964,36.8449997424614,0.602528002124745,0.64367879886413,7.34490087069571,5.96058572642505,15.7796809962019,54.8843751475215,23.7476815492846,26.5387882222421,0.529024637676776,0.764666239288636,0.329983586585149,0.491898618172854,0.750501300324686,0.481953926524147,0.510705718956888,0.514532425114885,0.195697905158158,0.159175623336341,1
"513",513,37.9016026912723,37.6664552500006,18.1526434309781,0.166802579420619,28.030270752497,32.5714285019785,0.625776871200651,0.611830062873196,5.84794642869383,7.50235267076641,17.8212394565344,56.1396919400431,20.6098620314151,24.9268685886636,0.450575338094495,0.786310685425997,0.372973943967372,0.525857335142791,0.771753173880279,0.4845266464632,0.507802974130027,0.470042786048725,0.195756926178001,0.177175692748278,1
"514",514,30.9349095996004,28.3415290398989,19.8009208850563,0.138585654064082,38.0621189530939,40.7226041285321,0.559218319307547,0.524596907722298,6.39791726879776,5.86965464893728,21.9259371445514,57.7178552048281,21.2142639025114,22.3717991984449,0.52801248843316,0.786987254139967,0.238220228534192,0.481074202526361,0.73074231215287,0.4605961027788,0.520849965605885,0.511989574553445,0.169842167850584,0.197131739195902,0
"515",515,36.0384902555961,31.3025526551064,27.5689059533179,0.157612904394045,32.8557798732072,43.5903169820085,0.633439484180417,0.506489057443105,6.69279086310416,6.96386722661555,24.0837079752237,58.6235285107978,28.3056834386662,26.8100104131736,0.486271059233695,0.734081718698144,0.388228303520009,0.546121680852957,0.75960599752143,0.474653124320321,0.479120770725422,0.507238836423494,0.198119676916394,0.175764538277872,1
"516",516,27.5761510897428,31.2997440330219,26.0340069159865,0.113881417782977,28.6754745710641,34.3543413793668,0.50383113726275,0.576285171578638,5.46114847715944,5.65390734467655,15.4959592211526,57.6901709241793,27.7222228120081,20.5982762249187,0.493217815365642,0.731158318324015,0.211158531159163,0.456617802660912,0.731095501082018,0.470454372814856,0.466861706995405,0.479231732175685,0.177263582218438,0.151647383498494,1
"517",517,31.8214244698174,25.3118627332151,23.2378318831325,0.1255833853269,27.5680591305718,41.4758198324125,0.556450426008087,0.639154664392117,4.40870736073703,6.12566201202571,14.1026264883112,54.4693774031475,27.9456931515597,22.1334846597165,0.530131718865596,0.738400010229088,0.361955756321549,0.517461380013265,0.78879849340301,0.540645383344963,0.487436912953854,0.460471359011717,0.184014502959326,0.186511477129534,0
"518",518,36.5530713915359,30.7067195430864,26.1489115767181,0.131306088413112,27.5779267121106,43.9434746350162,0.602645048347767,0.637685748399235,5.51299488730729,6.60368085745722,14.2677966540214,57.2329235821962,22.4596726940945,27.6661287294701,0.496496194740757,0.706611050060019,0.295116095198318,0.450122535182163,0.702361471555196,0.457599495095201,0.452126187295653,0.469676555646583,0.188112003949936,0.156478838506155,0
"519",519,25.9397499752231,31.3352264137939,24.4719500727952,0.171511780680157,37.4832150852308,30.1488422672264,0.567175859224517,0.511937151174061,6.97412450518459,7.31109644472599,20.7785698410589,50.2242394979112,29.6942838001996,29.3328340095468,0.534586254530586,0.765687218122184,0.368971486529335,0.492544273426756,0.705691079539247,0.453190431604162,0.54553797186818,0.514648274006322,0.150224491464905,0.170734751829877,1
"520",520,37.2262224263977,27.8713909513317,21.2817021720111,0.118867952888832,35.0400547264144,37.5072200491559,0.532036971463822,0.560366769367829,6.30442766100168,5.88773226458579,19.8847865615971,51.9500323897228,24.1290372889489,25.9643262857571,0.460931320930831,0.771188963763416,0.27031192490831,0.511718945903704,0.743611756758764,0.534454209124669,0.453022538567893,0.465634244424291,0.17583321754355,0.180717108631507,0
"521",521,29.5171378669329,35.5799392261542,28.3317977711558,0.114218128984794,34.76323611103,33.8908237719443,0.526716746564489,0.502806415618397,5.18542504776269,4.44330272544175,18.2425024337135,53.6815824755467,21.1784494528547,25.8633508789353,0.522392644872889,0.760080925212242,0.267294697742909,0.545444683893584,0.765480851801112,0.499168461677618,0.542073811311275,0.512450570613146,0.186189648474101,0.197544386936352,1
"522",522,30.470065419795,25.2028071286622,26.1598266996443,0.157411161647178,42.4563277699053,36.9320559699554,0.602077752235346,0.645135753566865,5.06275460682809,5.27616847027093,13.0245583958458,52.9764646873809,22.1263383398764,28.4115825337358,0.495722089451738,0.792878000438213,0.238855614559725,0.477459949348122,0.720127043267712,0.535490540531464,0.452964147087187,0.491144675575197,0.177725777297746,0.15378603276331,1
"523",523,29.6816918789409,35.9680465864949,28.389818944037,0.104915027273819,28.8459532381967,36.1117031564936,0.598719730833545,0.624502814898733,7.96117658633739,7.44427093025297,19.6235028060619,57.7615406853147,28.3018581033684,20.5372528638691,0.509749047341757,0.749427552334964,0.258457905007526,0.500807292875834,0.749910116754472,0.49321049770806,0.483786887349561,0.456928416294977,0.173546422587242,0.16442952422658,0
"524",524,25.5605494731572,31.4908614696469,18.8615866228938,0.143500765156932,40.1940661668777,42.5296781247016,0.563159826991614,0.501111325004604,6.37014325801283,5.26813436392695,22.8670880466234,50.3310670866631,27.4309546384029,24.5527047105134,0.53986730130855,0.768398181512021,0.243566275388002,0.523005584743805,0.743645119294524,0.461913419817574,0.46481053926982,0.497193100000732,0.151353436941281,0.168046534154564,0
"525",525,32.7820738509763,35.9686013951432,22.3424363806844,0.148271016147919,29.3880215706304,32.0084432058502,0.590617167088203,0.509797821228858,5.10189883969724,6.33578885439783,18.7205618293956,50.3045800956897,24.1471804468893,29.4084907975048,0.52729468466714,0.752203202154487,0.238704181555659,0.483694712491706,0.782127716182731,0.542414986807853,0.481278942176141,0.485630072071217,0.189551889849827,0.162482479214668,1
"526",526,35.1852012355812,25.2091232873499,31.4034538529813,0.146481690066867,28.133045937866,43.042970263632,0.560098278778605,0.574669104779605,4.32376537844539,5.1570239122957,19.583015772514,50.9442348894663,28.4288599854335,25.1557833282277,0.507109604985453,0.7383728770772,0.269309972831979,0.519661969295703,0.725300573464483,0.450547442189418,0.541362486360595,0.536398795084096,0.189179164427333,0.189806265837979,1
"527",527,38.5485034040175,25.6796996272169,22.0370179079473,0.148620193707757,27.8819882217795,35.8851067582145,0.580454953096341,0.56169844486285,4.00776313152164,6.77038225159049,21.7245277017355,50.4316217615269,25.8548991358839,26.2194439955056,0.467671718099155,0.797632326348685,0.389771733153611,0.478094881330617,0.720553414197639,0.497637564269826,0.53866775915958,0.525523279677145,0.170230278733652,0.19142362017883,1
"528",528,25.3829004766885,31.2762156466488,17.2408791966736,0.173758488497697,42.7271088585258,39.3001454661135,0.627071360941045,0.62652458344819,5.35001553222537,5.15350416954607,16.6473053651862,59.9622238520533,25.5944298766553,23.9285319158807,0.524119570525363,0.782401227299124,0.33769555981271,0.508149377233349,0.798263154202141,0.466666563623585,0.517972473334521,0.545134168956429,0.183677226444706,0.169879384769592,1
"529",529,39.8361740610562,34.6576000319328,24.4693617448211,0.199098631180823,38.3743479195982,31.92771775648,0.537205196346622,0.513359900412615,7.65992621984333,5.29719419870526,17.4537322088145,55.0909287389368,23.393768791575,23.912103921175,0.475001599779353,0.786403005570173,0.204078901326284,0.479266449506395,0.728687675553374,0.534955237573013,0.499520638282411,0.538498750212602,0.155980871582869,0.182963139610365,1
