"","simulacao","acoes_educacionais","consultas","absenteismo","alto_risco","acoes_altorisco","consultas_altorisco","indireta_enf","indireta_med","ferias","feriados","coleta_ex","visita","consulta_puerp","consulta_cd","enf_acoes","enf_coleta","enf_coleta_cito","enf_prenatal","enf_imunizacao","enf_puerperal","enf_visita","enf_cd","ist_enf","ist_med","todos","ans_tipo","cenario_oferta"
"242",242,34.9347646301612,27.2252858767752,21.1479054614902,0.196888234978542,38.0821443302557,32.7415020391345,0.58508587074466,0.508821578661446,7.23722749575973,5.82654099632055,12.1839627379086,54.0777439367957,22.0268030883744,22.0895657944493,0.50405530477874,0.7163948739646,0.353853383753449,0.49170800910797,0.71130221975036,0.549980404158123,0.477402300480753,0.476585960271768,0.152443622425199,0.158830267435405,1,"diminuicao","cenario_reducao10"
"243",243,27.5754774082452,25.7404644577764,25.9984885901213,0.155710100871511,26.5076247509569,31.4028025511652,0.649924997368362,0.642754381010309,4.87520090676844,4.95489101298153,19.5291499607265,52.1966876089573,27.239788910374,22.8832386736758,0.478499267692678,0.738429036829621,0.302826677728444,0.477954644523561,0.751359116658568,0.468692512740381,0.506233073887415,0.484713186137378,0.186229746090248,0.158665241394192,1,"diminuicao","cenario_reducao20"
"244",244,34.4958303973544,33.9603022392839,23.0438695922494,0.100536444736645,44.3849219800904,30.2219189051539,0.638068095268682,0.524010411184281,4.35750526469201,6.76937067788094,16.6935654729605,53.4824575786479,24.226959166117,24.6328173740767,0.492979932157323,0.767862757551484,0.263335069594905,0.496833682549186,0.765657801949419,0.537359559047036,0.485012683761306,0.533360331365839,0.195469953620341,0.169688125466928,0,"constante","cenario_base"
"245",245,29.6780462015886,29.819926652126,28.821524810046,0.113576391967945,43.3707864768803,43.5361995419953,0.615401479077991,0.587125303491484,7.18855119217187,5.66539278253913,23.8864756433759,55.6932006892748,26.4337741164491,24.9121798225679,0.479989366931841,0.795267553976737,0.364994465420023,0.531377637572587,0.719754040264524,0.507874354021624,0.495190110523254,0.497629165300168,0.15447839978151,0.179554347437806,1,"constante","cenario_reducao20"
"246",246,35.8683151961304,32.9189350048546,20.4685408808291,0.100584710156545,42.3630507243797,41.9407937710639,0.626559906743932,0.606712503521703,4.69762828107923,6.75919375475496,19.1784968203865,50.3033985989168,26.2916357140057,23.1289391731843,0.492510082339868,0.723054311820306,0.385668704751879,0.468783306051046,0.748691938514821,0.534918032889254,0.526351451175287,0.460660047549754,0.166367880278267,0.187139755277894,1,"constante","cenario_reducao10"
"247",247,30.9840973699465,36.9313303055242,25.1314110942185,0.181687406217679,33.4875794965774,31.1665784788784,0.638341980276164,0.542048377729952,7.20523793529719,7.79873065371066,11.0360337560996,50.1978828036226,20.5383677431382,27.9263651440851,0.51853902132716,0.76868700676132,0.281546167982742,0.537271787156351,0.782839717762545,0.537520887725987,0.514758210792206,0.504178249882534,0.192079029348679,0.16082818940049,1,"constante","cenario_reducao20"
"248",248,39.5403461670503,26.0339889524039,16.6740481927991,0.178216358786449,40.620639519766,31.5261463564821,0.590118520508986,0.503994751733262,4.14776885788888,4.20378702413291,17.7521243644878,53.3545525697991,24.7857073298655,22.6080136280507,0.451235133223236,0.708595974324271,0.230946122342721,0.535311218467541,0.785923176887445,0.502807099441998,0.53701527772937,0.484306258009747,0.184497821039986,0.1698545487714,1,"constante","cenario_base"
"249",249,39.5109755592421,35.4253104596864,19.0514792874455,0.193106628581882,30.9981178538874,32.6083813724108,0.555170289229136,0.606593367864843,7.38846122473478,6.47446217853576,20.343546946533,52.5640757591464,26.2450409238227,21.8035462126136,0.531839443789795,0.770791168673895,0.208898278512061,0.500775593845174,0.776503851939924,0.536488337465562,0.472112905490212,0.50749517197255,0.188019071798772,0.157476522924844,1,"constante","cenario_base"
"250",250,35.9005380852614,39.2294726101682,27.6333835311234,0.136868988233618,30.7890557684004,37.9301703069359,0.612050525122322,0.546912022831384,7.2865568427369,6.98660860117525,17.2735803760588,50.2271592291072,23.2770718540996,20.9043494146317,0.46124533219263,0.792637059604749,0.36135964798741,0.51521483277902,0.76478281354066,0.520922120753676,0.464078470598906,0.47555575883016,0.195913204632234,0.172017999365926,1,"aumento","cenario_base"
"251",251,28.8582511967979,29.1665397607721,29.2270408049226,0.197445487417281,44.9854766624048,41.0297102190088,0.572729110880755,0.628270558430813,7.59040167182684,6.74794976133853,19.2409588221926,57.6784654334188,27.0598900713958,22.8950862423517,0.482398730749264,0.78099008561112,0.251192829106003,0.549946563853882,0.719253126741387,0.468529118574224,0.508978498773649,0.489042848325335,0.196662751457188,0.172925369942095,0,"constante","cenario_reducao10"
"252",252,28.3268190198578,28.7410987785552,24.1715372055769,0.182374368188903,44.7407441586256,31.7732799751684,0.50072162336437,0.570772896008566,5.49718753993511,7.49789551272988,17.1868867008016,57.8093990171328,28.9968467527069,22.1843073447235,0.515470992401242,0.717505343141966,0.332864635623991,0.514059469266795,0.719301055837423,0.472811627713963,0.522542492160574,0.456618778896518,0.155085310211871,0.179293964977842,1,"constante","cenario_reducao20"
"253",253,33.8956847751979,27.3915322020184,25.0836186520755,0.178744886326604,34.6009268239141,31.5515908808447,0.600971366860904,0.648815424286295,5.22520538978279,7.19676481746137,22.7897344483063,56.9330242695287,23.9692017552443,27.0271434611641,0.51251331041567,0.706913925218396,0.252838682197034,0.499880588660017,0.751503727654926,0.542070076498203,0.470222861599177,0.549084273236804,0.168575458449777,0.159159132745117,0,"aumento","cenario_reducao10"
"254",254,29.0128214820288,26.0744508402422,16.0184931159019,0.162282583466731,40.2455013245344,38.2839519612025,0.560547136783134,0.511679591913708,7.67585623357445,7.5302230399102,14.014876941219,50.5107582779601,23.9278221386485,25.2325160987675,0.533001931128092,0.755321653769352,0.227520169643685,0.481491551804356,0.775534414872527,0.459776873094961,0.50961173446849,0.48976511657238,0.170173957175575,0.192755780473817,1,"constante","cenario_reducao10"
"255",255,32.966055982979,33.3615637465846,18.3004496507347,0.196735492884181,31.57223850023,34.3577785184607,0.64297730519902,0.503706220642198,5.28460502903908,7.92342090513557,16.1288791289553,56.5930687682703,24.894309618976,26.6118877544068,0.450852117035538,0.749580160109326,0.235116724856198,0.549827120359987,0.79941721141804,0.474053090531379,0.471058448660187,0.482720848545432,0.183185475692153,0.15971045976039,1,"aumento","cenario_reducao10"
"256",256,36.779375069309,32.3475557740312,29.8554733283818,0.149991849064827,29.7247769450769,36.6066078690346,0.520155712915584,0.58627527593635,7.70126981008798,6.19435797911137,21.9942531129345,57.6267095399089,20.5300579802133,21.6309708124027,0.539452829351649,0.78266573692672,0.295382752874866,0.473212440288626,0.735182035388425,0.540722099109553,0.474798184912652,0.508231128100306,0.192196213209536,0.17800025207689,1,"constante","cenario_reducao10"
"257",257,27.5209121580701,32.4143854284193,17.3209769688547,0.189369559963234,37.3572006076574,31.7766645667143,0.556657991826069,0.591149597312324,6.4121511913836,7.12405185122043,23.1053751008585,53.2033390109427,23.3278411347419,27.901261956431,0.503022559778765,0.75848918852862,0.32524743382819,0.494674892653711,0.722606678819284,0.50503883336205,0.504249264625832,0.459087981889024,0.159563953091856,0.18474458148703,1,"aumento","cenario_reducao20"
"258",258,31.0659877152648,38.3255737775471,19.9131309129298,0.140104324696586,31.808985308744,43.8242791243829,0.63497855492169,0.500654781388585,6.32465807255358,6.31793678179383,18.0834311328363,54.0398158202879,21.9141279463656,22.0017693960108,0.482697699475102,0.767657365184277,0.385017921915278,0.476493806135841,0.771431751106866,0.525631097075529,0.473339748289436,0.475084044737741,0.152218376018573,0.155313119839411,1,"constante","cenario_base"
"259",259,32.073644164484,25.5505653971341,31.7046905197203,0.14475416096393,26.167820552364,40.9888424689416,0.62050115148304,0.611554999090731,6.94271680153906,4.30709559191018,14.9226102465764,50.3262273850851,23.8461328111589,28.948513250798,0.468985199043527,0.722162125445902,0.398764241021127,0.455812535411678,0.743379799090326,0.506700563803315,0.515963416616432,0.455881707929075,0.169937107269652,0.193094829411712,1,"diminuicao","cenario_reducao20"
"260",260,38.0216021032538,28.0561572033912,25.241300471127,0.193577908212319,44.6389164449647,36.9229569460731,0.575964101590216,0.5070165080484,5.59871479775757,5.87517223227769,18.6743371142074,54.92226612987,24.3718300550245,20.9079701104201,0.51273668250069,0.732218535686843,0.251561549399048,0.545585747202858,0.792216019821353,0.505604465561919,0.461106767784804,0.496026027714834,0.193996305984911,0.199150256370194,1,"constante","cenario_reducao10"
"261",261,38.8856193376705,32.7067170874216,19.9796218313277,0.168333219736815,38.760802433826,40.0847164029256,0.502714060386643,0.57173436578596,5.46827614307404,4.60272932983935,15.0081284716725,51.4167490461841,21.5695774834603,27.7930637751706,0.536401413031854,0.750485520996153,0.357290206570178,0.457711234060116,0.791967563866638,0.452742951293476,0.469239031570032,0.49209438150283,0.157298537332099,0.190378595970105,0,"aumento","cenario_reducao20"
"262",262,38.2296633895021,28.5450983350165,25.8392632603645,0.101816313015297,42.2436444181949,34.3274161673617,0.537540969799738,0.640783256862778,5.72484548483044,6.22509359475225,12.3774345428683,57.9915842879564,20.7191222347319,20.9069566940889,0.51574939575512,0.794341987674125,0.250936123169959,0.496608456270769,0.737763279932551,0.504607895272784,0.531069675809704,0.517094642482698,0.185691043024417,0.182056726096198,0,"constante","cenario_base"
"263",263,35.112802637741,33.6315350478981,16.5081171318889,0.11655267176684,34.2339096730575,39.9516811687499,0.545898222457618,0.508945653564297,5.34408739209175,4.22391535248607,17.6518569234759,54.0911241341382,26.6465733107179,21.4059887547046,0.538215417438187,0.723535007424653,0.287694779923186,0.469174880324863,0.713270444027148,0.494697513291612,0.45604535297025,0.479470758698881,0.192945996765047,0.17489680883009,0,"constante","cenario_reducao20"
"264",264,39.2525046900846,32.2338686720468,18.3427767083049,0.149583449889906,27.5205439701676,35.6260296469554,0.599258605972864,0.643046135257464,6.79234716948122,6.94616621546447,10.5470959318336,59.3643473740667,24.1871035913937,22.0055487495847,0.458178616152145,0.727003768924624,0.371420196350664,0.548117792187259,0.775865319534205,0.488627681345679,0.518212722544558,0.508358748187311,0.156321506609675,0.189358714525588,0,"aumento","cenario_reducao10"
"265",265,32.7466734137852,33.5402903310023,27.2491675838828,0.142653522803448,38.605908905156,40.0638531264849,0.514726549852639,0.615620765660424,5.07279270887375,4.00878387968987,12.1371704177,57.3290976556018,21.1032216320746,25.6110893725418,0.451402825606056,0.758696607057937,0.33855047323741,0.543035069270991,0.799135339306667,0.45178474241402,0.465236332709901,0.535304177575745,0.153688608878292,0.176813490351196,1,"constante","cenario_reducao10"
"266",266,33.647785319481,27.1622847265098,17.0489713363349,0.199205312062986,25.3989757038653,36.1908684438094,0.644793567643501,0.627732410037424,7.41396960802376,4.34925801493227,12.5789104262367,54.3496269453317,24.6286035492085,26.577221872285,0.470557209523395,0.707140820426866,0.267279245518148,0.501932164793834,0.704310336965136,0.527930109086447,0.464964335970581,0.479028857452795,0.150408169312868,0.178670623421203,0,"aumento","cenario_reducao20"
"267",267,30.0449680886231,27.1856314386241,25.9489129967988,0.188895012391731,28.2591727934778,40.6698035134468,0.63008354868507,0.532694690185599,7.72342683002353,7.60640805959702,14.8598423122894,57.988288984634,22.7743959170766,23.44914392801,0.532181851426139,0.703714459040202,0.385091423103586,0.545574620738626,0.725228957971558,0.452462975727394,0.45227391787339,0.492575527355075,0.186530975962523,0.161218075233046,1,"constante","cenario_reducao10"
"268",268,30.2098694711458,31.184246694902,30.9972378462553,0.134575537126511,42.9163167020306,34.2161393584684,0.542729385674465,0.649170912150294,5.85876812785864,7.89663176145405,15.3035920218099,53.6630128649995,20.9266209625639,25.2691075857729,0.482054179604165,0.774168206332251,0.287323109805584,0.520645549800247,0.700380137632601,0.505422800267115,0.485974083188921,0.470497544109821,0.153200317174196,0.184686041460373,1,"aumento","cenario_reducao20"
"269",269,25.3003645082936,35.245154236909,17.4063138365746,0.170584412501194,28.0631548911333,41.0805671685375,0.565203085693065,0.604028459044639,4.02427188586444,5.24300239235163,22.9975196556188,53.8098758482374,21.8045352911577,24.9766320851631,0.478578921849839,0.761195174022578,0.275711829541251,0.515454063564539,0.730103286844678,0.512571118678898,0.505132797919214,0.503156404336914,0.16235497337766,0.18080296049593,1,"diminuicao","cenario_reducao20"
"270",270,32.5421956845094,34.8014173062984,31.5648561492562,0.19087246870622,30.1728318724781,38.6238218075596,0.551142356300261,0.543069968908094,7.76324353460222,6.56797539442778,15.3465897741262,56.7354764812626,25.2416293998249,23.1620857631788,0.464507305505686,0.775304146227427,0.361259964108467,0.472149578435346,0.703663489641622,0.489655589964241,0.465051309135742,0.515109108644538,0.174935468996409,0.160203222231939,0,"aumento","cenario_reducao20"
"271",271,38.0656512046698,38.7397949956357,16.4161713682115,0.167629288719036,29.8804936045781,30.3674397838768,0.552219496271573,0.622691364993807,5.73383051063865,6.61427093390375,24.260728971567,54.3976993393153,21.9189954153262,28.2052360079251,0.493488878570497,0.726229908992536,0.34936171527952,0.512114725331776,0.748462308617309,0.513353982823901,0.522064839839004,0.455286869965494,0.157366645883303,0.192051554762293,1,"diminuicao","cenario_reducao20"
"272",272,25.0945117592346,37.1966969873756,27.6036472320557,0.163910027127713,31.2372981477529,35.4404208844062,0.545625982712954,0.643913668871392,7.33280500024557,6.44912781380117,17.2363382182084,57.1260529151186,25.1538964430802,28.8731518760324,0.537884231866337,0.780528571642935,0.313634378788993,0.537760037602857,0.754779653949663,0.521946234884672,0.504246241250075,0.53264337242581,0.173990556097124,0.155570438492578,0,"diminuicao","cenario_reducao10"
"273",273,26.0808568599168,35.1383500185329,23.2593022659421,0.11496045270469,29.4249337911606,36.6127390845213,0.6371773952269,0.63506322541507,6.06096410658211,7.5252852505073,23.011225387454,54.3531767162494,23.5622947663069,26.0878566396423,0.531554069416598,0.78262218721211,0.342581525305286,0.479564924770966,0.785874019493349,0.533505480899476,0.546422171895392,0.490518916910514,0.196399049216416,0.158277615986299,0,"constante","cenario_reducao20"
"274",274,27.4631683749612,37.1124866395257,25.05891847983,0.160112539003603,25.6109368568286,36.0510292905383,0.542536827689037,0.519025905395392,5.92015278339386,7.12598571367562,14.7643541521393,56.6537188878283,28.2636936567724,22.8438565949909,0.504342998471111,0.718489540088922,0.263665220979601,0.485682556033134,0.700494071468711,0.482938957051374,0.544616508577019,0.492889382806607,0.150456517003477,0.194561120448634,0,"aumento","cenario_base"
"275",275,36.5550111141056,26.9209662941284,29.9636967405677,0.127275123586878,43.060732181184,38.1715825188439,0.630177097849082,0.50894491490908,4.57864450849593,5.21753622218966,15.0320122402627,55.230641644448,23.1374861765653,25.6166358408518,0.525464100716636,0.702424149075523,0.290239627240226,0.474930590344593,0.799939294881187,0.514785884507,0.468546614912339,0.48928544879891,0.177129447029438,0.192058115347754,0,"aumento","cenario_reducao10"
"276",276,36.0277645871975,28.7616780097596,24.8730108737946,0.145785337104462,44.1879492858425,42.9479475889821,0.622503694216721,0.622761939361226,4.23178302124143,4.2160529345274,12.4210407899227,59.035858141724,25.2139482251368,26.5977904270403,0.530003971001133,0.733963769581169,0.386479448573664,0.519498739228584,0.700425169966184,0.509162671887316,0.49854435340967,0.464826480299234,0.197800688259304,0.165292554313783,0,"aumento","cenario_base"
"277",277,39.5781345351133,29.9732048739679,27.8024353161454,0.122225309326313,43.8569732289761,41.4851198438555,0.527688068535645,0.629047456325498,6.60015619918704,5.78527490049601,19.374092889484,59.3787108035758,22.4197555333376,24.5219612470828,0.470638657431118,0.751695524551906,0.304509315174073,0.473640851886012,0.768556382250972,0.475022899988107,0.481827147700824,0.458030298212543,0.181527499598451,0.162897202477325,0,"diminuicao","cenario_base"
"278",278,31.997085652547,31.1090393492486,25.9700665920973,0.125492151686922,34.0660007996485,30.981328622438,0.534083971462678,0.506779944582377,5.49421513080597,5.70407006982714,12.7511373441666,59.6110002882779,23.2527443137951,26.3017065497115,0.477436573035084,0.799500655685552,0.266043799929321,0.459815783146769,0.798682355997153,0.5252788630547,0.532627461408265,0.450961027503945,0.177981021720916,0.176325160684064,1,"aumento","cenario_reducao10"
"279",279,26.1157676996663,34.530513654463,20.9764544926584,0.165368772717193,33.7533000484109,31.7627696378622,0.599843875574879,0.53367957676528,4.0983462035656,6.54770710598677,18.0884238309227,52.3370104259811,23.9996646880172,26.5432308730669,0.512554114102386,0.741258139745332,0.348552850773558,0.469199995230883,0.773224475421011,0.471164483344182,0.495679604448378,0.468063399172388,0.178855571791064,0.183323793439195,1,"diminuicao","cenario_reducao20"
"280",280,34.7322718647774,37.1291806735098,22.2751437537372,0.147199316113256,26.0033229552209,34.6468231093604,0.570211888209451,0.605722690233961,4.29933385644108,6.97880960535258,12.9425633919891,54.3144519114867,26.502424350474,28.68020466296,0.473033174988814,0.740465836599469,0.35832581515424,0.523844689386897,0.762718226481229,0.50772801451385,0.546967768366449,0.463940724451095,0.154099238780327,0.191653590090573,0,"diminuicao","cenario_reducao10"
"281",281,36.3788975425996,28.8820180203766,19.2333992868662,0.116096303565428,32.1964253671467,34.6301746065728,0.516446009592619,0.514804349315818,7.32081311009824,6.35740928631276,11.5601530647837,54.1887876368128,20.5649480037391,21.1927372426726,0.482022303156555,0.78265254739672,0.297906698612496,0.479462525667623,0.70847940237727,0.528946160338819,0.509389773895964,0.46912793405354,0.187149304128252,0.154125062888488,0,"aumento","cenario_reducao20"
"282",282,27.0565912150778,37.2920070984401,29.644486233592,0.127208033460192,42.9328812938184,40.9850519208703,0.521847244643141,0.502383661235217,6.93717722129077,5.85141495615244,14.9539658008143,51.5958448452875,27.0539480331354,28.554787565954,0.466599496174604,0.783805298851803,0.34715722668916,0.516821994818747,0.760631817975082,0.455882700392976,0.548882259987295,0.474569018906914,0.156553466711193,0.160225506243296,0,"diminuicao","cenario_reducao20"
"283",283,30.9487689193338,25.2321650343947,25.709282413125,0.171295609301887,32.4212633445859,32.1223703830037,0.54757615000708,0.635844626626931,4.19248054269701,4.87748877424747,19.0235224470962,55.313748321496,25.4420703975484,23.3667747024447,0.539468870777637,0.705705216038041,0.273422632738948,0.476674420805648,0.755616051051766,0.542661503679119,0.471233419585042,0.529593621124513,0.196494137810078,0.178397276916075,1,"aumento","cenario_reducao20"
"284",284,28.3747799380217,34.816011498915,28.0975682213902,0.16133536521811,35.0657002255321,44.6635985642206,0.591080449754372,0.507355020428076,6.90030481107533,5.81391751021147,20.3561335336417,59.3350095278583,23.3917654678226,28.2536657829769,0.527846465515904,0.745865604747087,0.266812124382705,0.451133757107891,0.747590521397069,0.497183127468452,0.459480501967482,0.538666880573146,0.189798301504925,0.186705839028582,1,"diminuicao","cenario_base"
"285",285,25.8693784079514,37.1757937641814,25.0002689398825,0.113212196622044,35.5519861215726,42.8219852386974,0.642052289331332,0.631123430747539,4.05522686988115,7.07021644432098,13.0732968787197,50.90404890012,27.3625629534945,29.470150845591,0.455803645565175,0.729159503174014,0.255251880921423,0.520143682067283,0.700914281629957,0.528779497928917,0.5323641523486,0.521158698387444,0.176236454653554,0.195251034083776,0,"aumento","cenario_base"
"286",286,30.9383903245907,31.9205339020118,20.4143842048943,0.10700072532054,28.4054013015702,38.7588559824508,0.563387925433926,0.518085543485358,6.4438260467723,5.03295980021358,16.2253821734339,56.5640033199452,22.6653060293756,22.131735230796,0.512651618523523,0.731011497532018,0.398949998477474,0.470848757098429,0.790097647556104,0.499370346264914,0.478280768892728,0.507153390580788,0.166074555239175,0.164546250959393,1,"aumento","cenario_reducao10"
"287",287,25.9739244997036,28.0512565246318,27.7689344584942,0.196626501297578,35.7719755358994,43.4934638079721,0.638973286782857,0.560624618607108,4.89025441370904,6.82936698198318,12.1664554183371,51.7851758678444,20.9972874890082,27.3109327396378,0.529382195067592,0.776172473677434,0.322891967836767,0.527959279576316,0.739809801778756,0.508586652134545,0.485208808118477,0.52562921247445,0.19444700863678,0.173440799536183,1,"aumento","cenario_base"
"288",288,28.3882964937948,25.2815232577268,24.7884767018259,0.136827027797699,27.2098689014092,30.1401681464631,0.514946164062712,0.534488447464537,6.48196523822844,7.11490219924599,13.113363776356,52.4858212145045,23.7344539514743,25.5457112169825,0.496941981022246,0.701444573886692,0.278348150430247,0.465235655498691,0.740571633842774,0.483154401136562,0.51647724667564,0.512402342562564,0.196119846240617,0.164172564388718,0,"constante","cenario_reducao20"
"289",289,25.8194366365205,29.2469904583413,21.5380327031016,0.167745408462361,37.2821006877348,41.7683562927414,0.629943343857303,0.616435311397072,6.25751492101699,5.54600568860769,21.48893500329,55.7936214376241,20.7881307043135,21.6807653941214,0.541790185193531,0.773002005135641,0.295612093806267,0.544555262080394,0.792805059230886,0.497249592561275,0.533772985590622,0.542011143593118,0.150472646125127,0.152836884604767,0,"constante","cenario_reducao20"
"290",290,35.0542305933777,38.7290893844329,24.2394501566887,0.184595173038542,35.8995285397395,43.617022165563,0.539073234575335,0.586448774905875,6.02987829223275,5.2342424755916,17.2244075813796,50.9915322507732,22.2614047233947,22.7073729177937,0.49414654141292,0.712808839278296,0.208567712642252,0.5317076893989,0.777514452300966,0.512497641588561,0.519443270890042,0.501897848211229,0.157943287433591,0.163192752073519,1,"aumento","cenario_reducao10"
"291",291,29.4661267392803,39.0054478077218,29.0522871613503,0.124165038531646,29.5525738503784,31.6616633988451,0.542604859895073,0.529220713325776,5.02936086989939,4.44312723632902,13.592406634707,56.6533550689928,29.8719242215157,21.0961903887801,0.450453340169042,0.763920481642708,0.271008772915229,0.450717020663433,0.742149512865581,0.54482817449607,0.455163340386935,0.487395569658838,0.186784526496194,0.197429674351588,1,"diminuicao","cenario_reducao10"
"292",292,26.5108237345703,33.1379742058925,24.4203611090779,0.103515099105425,43.0301730521023,36.9873150496278,0.524878701160196,0.563713604072109,5.4356303550303,5.91956240031868,21.9460198108573,56.2027478427626,21.1837403778918,20.7125934073702,0.527126587810926,0.704490294517018,0.285836091451347,0.521336618275382,0.754128961125389,0.526104951952584,0.499344488256611,0.471928181755357,0.183821633714251,0.194977839651983,0,"diminuicao","cenario_base"
"293",293,26.078561458271,28.2913381897379,19.2486407980323,0.159524023672566,28.9705287339166,40.1152239111252,0.504493494215421,0.565996309404727,5.15193174872547,6.94696835707873,16.6409648116678,58.7287564063445,25.9464385523461,21.686962004751,0.524142557196319,0.76135448908899,0.314016834041104,0.518974218028598,0.74770166487433,0.450635689892806,0.493556052912027,0.538160670455545,0.183189849322662,0.160278049006592,0,"diminuicao","cenario_base"
"294",294,38.2066085317638,32.3414170602337,29.5697228871286,0.183619112800807,33.4362423513085,36.9817869120743,0.514717796212062,0.63632696820423,4.76005158480257,6.0708888405934,12.5492472795304,51.9884170987643,26.9228202733211,26.246736953035,0.494011616241187,0.71212084533181,0.325621802639216,0.470934326481074,0.727961056889035,0.536266073863953,0.540412295167334,0.519301266479306,0.193034645321313,0.195299829472788,0,"constante","cenario_reducao10"
"295",295,36.3137110311072,37.017231042264,21.9279074408114,0.136224921024404,42.6872371602803,43.1253081257455,0.517978662764654,0.569399675331078,6.52204089146107,7.69313969276845,12.4764833040535,53.2071299455129,25.2121090702713,27.1909557958134,0.485831007338129,0.704760411917232,0.243948276899755,0.487506480212323,0.751557260006666,0.533962287101895,0.513524399278686,0.489522177749313,0.178588604414836,0.158170942950528,0,"diminuicao","cenario_reducao10"
"296",296,37.249088314129,31.1144598666579,20.8532027341425,0.133218853338622,29.7640169318765,36.0162830434274,0.52912251643138,0.639739676634781,4.04308596346527,4.05783433094621,24.5297428639606,54.0970854577608,24.0068764821626,26.3799262442626,0.479983345302753,0.7720260621747,0.369191908696666,0.491599814267829,0.718774821818806,0.487703922414221,0.476993109774776,0.469892200105824,0.160423043067567,0.195821224024985,0,"diminuicao","cenario_base"
"297",297,39.7321056050714,26.5556735033169,28.3295527510345,0.164473633072339,30.8326119650155,38.5002771858126,0.624438889545854,0.558418233890552,4.5792898144573,7.6651452742517,17.8346044395585,59.2701307171956,24.2132402467541,26.675503605511,0.504388324404135,0.780263259890489,0.242231027688831,0.489496919768862,0.745076473220252,0.493341150251217,0.481129218731076,0.537619619932957,0.177528457564767,0.163455541257281,1,"aumento","cenario_reducao10"
"298",298,26.5539946744684,29.2084776214324,27.7351768799126,0.195861513679847,42.5279053905979,39.8055861925241,0.502297139004804,0.620789517066441,6.03747266251594,6.31843854021281,17.8379990928806,50.4348088917322,25.2918401476927,20.9234534087591,0.47698139178101,0.776613884232938,0.352205330366269,0.528251211438328,0.703807534603402,0.48615964774508,0.496415829542093,0.524953132867813,0.181829553632997,0.186022291285917,0,"aumento","cenario_reducao20"
"299",299,26.48562744027,30.4219933087006,29.4224959723651,0.159620362846181,37.3814495000988,34.2848959425464,0.557853636087384,0.615283357980661,5.86317204032093,7.23427541088313,20.3314421512187,51.9364120787941,26.8886924837716,22.8481981786899,0.489355160482228,0.7585418849485,0.383042358234525,0.45503256698139,0.753984752227552,0.462984985532239,0.481608073576353,0.460509448219091,0.166180540190544,0.157986546121538,1,"constante","cenario_base"
"300",300,36.9824741675984,28.8886726158671,25.1047814786434,0.151028001797386,42.1459750737995,43.3791727619246,0.637153401470278,0.55113609348191,6.08417779114097,5.73423518612981,21.8212028266862,57.2006340418011,29.8376718955114,29.5063771540299,0.481274794018827,0.7478776789736,0.257429358875379,0.455434628389776,0.747025119885802,0.466108799958602,0.523540439992212,0.467432154202834,0.161805735225789,0.150691446731798,1,"diminuicao","cenario_reducao10"
"301",301,36.7686289979611,32.0602275035344,16.4204934127629,0.115526413591579,34.5456866500899,32.0807001669891,0.502292849635705,0.640684015792795,6.76293743960559,5.25799968093634,20.385369702708,50.5521279736422,25.1485360320657,23.5618151095696,0.525556189450435,0.703478446649387,0.237812512228265,0.498688591294922,0.706536449491978,0.529860872006975,0.476182334008627,0.47728543553967,0.163330863334704,0.178908885514829,1,"constante","cenario_reducao10"
"302",302,25.141448576469,30.4876820987556,23.7780356518924,0.184585100552067,42.8846191987395,38.357912118081,0.546447650203481,0.575574691989459,7.99976542592049,5.63530309963971,23.1914532301016,59.8123415908776,24.9245412647724,21.5725843654945,0.455147857707925,0.724019444873557,0.396626447979361,0.501193321123719,0.705673945019953,0.53297832228709,0.531244041048922,0.528229654324241,0.196633933286648,0.185956460959278,1,"constante","cenario_reducao20"
"303",303,36.6859882418066,26.8190808140207,24.6828965246677,0.121438042563386,28.3813871350139,33.793926393846,0.56427540340228,0.548641596210655,7.79547794349492,5.19035680498928,12.1169443789404,50.2582655893639,22.9256323399022,28.3601923193783,0.532336890604347,0.74311483358033,0.32478366070427,0.471887239255011,0.731530393939465,0.466347429761663,0.50411854556296,0.531948808790185,0.193169173749629,0.181524837156758,1,"diminuicao","cenario_reducao20"
"304",304,35.9408597787842,25.7049052079674,29.386561870575,0.166987324482761,37.4214027542621,31.1040925607085,0.584319659846369,0.566396816680208,7.80979761853814,4.48058088775724,13.9786790742073,55.0921315117739,21.5994429402053,28.4502819250338,0.541223127115518,0.768349009286612,0.390767851192504,0.511094000190496,0.731671627075411,0.511177162523381,0.546301497798413,0.544106709910557,0.184980291116517,0.198675993271172,0,"diminuicao","cenario_reducao20"
"305",305,34.451977792196,28.94194456283,27.6586326099932,0.161775645124726,39.4552105944604,41.43972937949,0.638114820048213,0.573046021629125,6.73676562123001,5.11348783317953,23.4371763945092,58.6521433666348,23.3269772073254,23.7939366837963,0.522345296153799,0.782989939395338,0.23328513498418,0.513898962992243,0.736633061943576,0.513457911135629,0.539657927327789,0.545128638250753,0.171298243792262,0.167950535309501,1,"constante","cenario_base"
"306",306,32.2136624495033,39.5296175195836,24.8818209096789,0.104999977699481,28.804323268123,39.0955316391774,0.57753836287884,0.626240396103822,6.94458820018917,5.10223640315235,15.308656853158,53.0161461234093,22.9330221284181,26.8180113658309,0.464422633359209,0.715810984629206,0.259662679070607,0.516546715493314,0.711859527276829,0.470066521246918,0.497195959603414,0.461054348968901,0.181982025736943,0.178433217282873,1,"diminuicao","cenario_base"
