"","uf_sigla","cod_regsaude","regiao_saude","nec_med","oferta_med","rr_med","ra_med","ano","nec_enf","oferta_enf","rr_enf","classificacao","cenario"
"1048","MG",31036,"Governador Valadares",22.3566017368148,27.9041737386971,124.814021679991,5.54757200188235,2023,55.891504342037,29.8494166195198,53.4059996611498,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1049","MG",31037,"Ipatinga",16.9422923789263,28.9323593442836,170.770039243752,11.9900669653573,2023,42.3557309473157,27.812615960748,65.6643512901307,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1050","MG",31038,"Mantena",4.14045593379824,4.32150139017609,104.372597106999,0.18104545637785,2023,9.80976056661966,4.1563484708063,42.3695200568849,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1051","MG",31040,"Resplendor",5.50469828248431,5.12950510234177,93.18412815946,-0.375193180142537,2023,13.7511664402625,6.43548339526928,46.7995455020208,"Ambos déficit","Cenário 3"
"1052","MG",31041,"Além  Paraíba",4.24895961423128,1.05311732459212,24.7852985249579,-3.19584228963915,2023,6.6405971652614,1.26121835280494,18.9925442157925,"Ambos déficit","Cenário 3"
"1053","MG",31042,"Carangola",9.26648259120606,9.65461439946893,104.188555953596,0.388131808262868,2023,22.0649920975569,9.36451180333104,42.4405853486252,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1054","MG",31044,"Leopoldina / Cataguases",12.5038192434119,3.92841616164504,31.4177299365141,-8.57540308176688,2023,17.7511545255318,3.87590999180531,21.8346924208818,"Ambos déficit","Cenário 3"
"1055","MG",31045,"Muriaé",8.79272568895142,10.4805121945205,119.195259414152,1.68778650556905,2023,21.9818142223786,10.1657264925649,46.2460759140422,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1056","MG",31046,"Santos Dumont",3.04268937923022,1.91611531190926,62.9743977478906,-1.12657406732096,2023,4.52457967099657,1.31668886406599,29.1007996280013,"Ambos déficit","Cenário 3"
"1057","MG",31047,"São João Nepomuceno / bicas",3.51383747495525,4.96301943037748,141.242145254333,1.44918195542223,2023,8.78459368738813,4.51651941241965,51.414095781162,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1058","MG",31048,"Ubá",14.591756363263,15.5921966612378,106.856202043597,1.00044029797478,2023,36.3648778249641,16.2051370792617,44.5626055923032,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1059","MG",31049,"Brasília de Minas/São Francisco",14.5348438681993,15.1748254443735,104.403085316756,0.639981576174154,2023,36.3371096704983,18.7376978205326,51.5662857900487,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1060","MG",31050,"Coração de Jesus",2.34427611568129,3.2238469227474,137.51993210964,0.879570807066115,2023,5.86069028920322,3.72350897234519,63.5336246858972,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1061","MG",31051,"Francisco Sá",3.80314111177542,5.36198519808446,140.988331500046,1.55884408630904,2023,9.50785277943855,6.34704687273255,66.7558387784308,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1062","MG",31052,"Janaúba/Monte Azul",18.3845328200683,24.3636533079236,132.522558752913,5.97912048785528,2023,45.9613320501708,26.7737698447505,58.2528152480973,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1063","MG",31053,"Januária",9.50543209653078,5.71610144229666,60.1351036359818,-3.78933065423411,2023,19.1478073827666,7.24990713352135,37.8628580734858,"Ambos déficit","Cenário 3"
"1064","MG",31055,"Pirapora",8.90791286139025,7.65762514766685,85.9643023772432,-1.2502877137234,2023,22.2697821534756,10.6606154016538,47.8703174022296,"Ambos déficit","Cenário 3"
"1065","MG",31057,"Patos de Minas",21.5760605083894,9.93405690855531,46.0420330425597,-11.6420035998341,2023,31.4554573871674,8.98463193345797,28.5630306463875,"Ambos déficit","Cenário 3"
"1066","MG",31058,"Unaí",28.7085407569124,12.3966095811155,43.1809115136953,-16.3119311757969,2023,44.3558702492179,13.3558710367971,30.1107180667536,"Ambos déficit","Cenário 3"
"1067","MG",31059,"Manhuaçu",27.017919915973,24.0826101510788,89.1356929992273,-2.93530976489421,2023,62.7953935473095,26.6707057500885,42.4723920712353,"Ambos déficit","Cenário 3"
"1068","MG",31060,"Ponte Nova",10.5259948137931,9.67193737312909,91.8862069023167,-0.854057440664048,2023,26.2534428295455,12.2132183684767,46.5204447575616,"Ambos déficit","Cenário 3"
"1069","MG",31061,"Viçosa",6.34706106447902,9.20847516336199,145.082504639773,2.86141409888297,2023,15.8676526611976,8.70906214308451,54.8856363889378,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1070","MG",31062,"Águas Formosas",3.59343018039726,4.47148913871951,124.435119488677,0.878058958322249,2023,8.98357545099314,5.41170445884146,60.2399844957409,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1071","MG",31064,"Araçuaí",4.09135986128318,7.51930410685729,183.784960546076,3.4279442455741,2023,10.228399653208,9.06981754495012,88.6728897233257,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1072","MG",31065,"Itaobim",4.52573388980005,9.46010566286941,209.029207046183,4.93437177306936,2023,11.3143347245001,11.7133985471355,103.527063962243,"Ambos superávit","Cenário 3"
"1073","MG",31066,"Nanuque",4.1148982159159,3.69540583416971,89.8055222818476,-0.419492381746196,2023,9.01356618439912,3.43957004565027,38.1599244437074,"Ambos déficit","Cenário 3"
"1074","MG",31067,"Padre Paraíso",4.39832739670078,3.53001606863121,80.2581470237776,-0.868311328069577,2023,9.55223571520704,3.69308746310602,38.6620218890397,"Ambos déficit","Cenário 3"
"1075","MG",31068,"Pedra azul",3.13862595955783,5.84343635428591,186.178169351187,2.70481039472808,2023,7.84656489889457,6.45461209542295,82.2603544174124,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1076","MG",31070,"Araxá",10.1571079231517,20.6044516662641,202.857465157963,10.4473437431124,2023,25.3927698078791,13.0478662084715,51.3841786744463,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1077","MG",31071,"Frutal / Iturama",9.57125280772223,7.30169220787755,76.2877374003374,-2.26956059984468,2023,18.2489246228886,6.39908449952369,35.0655429388847,"Ambos déficit","Cenário 3"
"1078","MG",31072,"Uberaba",15.3699802855689,19.9846148654453,130.023685744146,4.61463457987634,2023,38.4249507139224,20.1352526659386,52.4015055109572,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1079","MG",31073,"Ituiutaba",13.5257285835503,7.52358165578925,55.6242246716327,-6.00214692776103,2023,21.1178661093108,6.41571358779391,30.380501299633,"Ambos déficit","Cenário 3"
"1080","MG",31074,"Patrocínio / Monte Carmelo",11.3528575959763,12.9916446986283,114.435018573939,1.63878710265202,2023,26.9921810211411,11.8273535588222,43.8177024285612,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1081","MG",31075,"Uberlândia / Araguari",37.9445762250029,103.179232101939,271.920897179374,65.2346558769363,2023,94.8614405625073,71.9723728087333,75.871051906816,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1082","MG",31076,"Manga",4.5072415096693,3.77403688150448,83.7327414874067,-0.733204628164816,2023,11.2681037741732,5.11067494370398,45.3552349723453,"Ambos déficit","Cenário 3"
"1083","MG",31077,"João Pinheiro",4.64482530677414,4.29766734279919,92.5259198991048,-0.34715796397495,2023,11.158736427347,4.6605814739689,41.7662116523075,"Ambos déficit","Cenário 3"
"1084","MG",31078,"Congonhas",5.33673910058594,14.3303164303809,268.521959951302,8.99357732979493,2023,13.3418477514649,13.211246166837,99.0211132141462,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1085","MG",31079,"Conselheiro Lafaiete",7.6468409305575,10.1157445671001,132.286582903492,2.46890363654258,2023,19.1171023263938,10.2469961184804,53.6011993006548,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1086","MG",31080,"Peçanha/São João Evangelista",3.9396982956011,3.29844242536621,83.7232239090266,-0.641255870234888,2023,7.90910572930621,2.93873574111846,37.1563592863519,"Ambos déficit","Cenário 3"
"1087","MG",31081,"Santa Maria do Suaçuí",4.37026894563889,1.50146488509543,34.3563497755383,-2.86880406054346,2023,5.89716060234516,1.55430235905773,26.3567920880368,"Ambos déficit","Cenário 3"
"1088","MG",31082,"São Gotardo",7.17159227286743,7.34382062583241,102.401535759591,0.172228352964978,2023,16.7980563199838,7.09587812881878,42.2422570424243,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1089","MG",31083,"Bocaiúva",4.57742531278005,5.43208518473695,118.671192068841,0.854659871956895,2023,11.4435632819501,7.65675625443041,66.9088470590919,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1090","MG",31084,"Montes Claros",25.5859965441498,26.0198359071606,101.69561252876,0.433839363010804,2023,62.4736516852416,27.6232203900883,44.2157928101614,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1091","MG",31085,"Taiobeiras",8.78400638422505,10.7149870707001,121.982915335113,1.93098068647508,2023,21.9600159605626,12.5090783378571,56.9629747096807,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1092","MG",31086,"Divinópolis",10.129695070887,16.8937525422122,166.774541819775,6.76405747132511,2023,25.3242376772176,18.6203867450203,73.5279260223169,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1093","MG",31087,"Lagoa da Prata/Sto Ant do Monte",5.73567218992792,6.54196933414825,114.057587629157,0.806297144220331,2023,14.3391804748198,6.97739261775227,48.6596331638678,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1094","MG",31088,"Oliveira/Santo Antônio do Amparo",4.86830002111204,5.4009411775773,110.941009267206,0.532641156465258,2023,11.6788753313143,4.96199542816289,42.4869286416509,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1095","MG",31089,"Campo Belo",4.86276051988397,4.77242573892534,98.1423148314778,-0.090334780958635,2023,11.4925919666498,4.94034442233197,42.9872080786327,"Ambos déficit","Cenário 3"
"1096","MG",31090,"Lima Duarte",3.23153616423708,3.20361659079413,99.1360278200834,-0.0279195734429512,2023,8.07884041059269,3.97089023773393,49.1517350995997,"Ambos déficit","Cenário 3"
"1097","MG",31091,"Cassia",2.52953606409184,5.26918781843985,208.306491187806,2.739651754348,2023,6.32384016022961,4.80506246655654,75.9833004125468,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1098","MG",31092,"Passos",21.2655253905004,8.83750237339624,41.5578839982203,-12.4280230171042,2023,26.7402488043555,6.46832917423891,24.189487620569,"Ambos déficit","Cenário 3"
"1099","MG",31093,"Piumhi",6.6047785569346,5.29703355182907,80.2000173990317,-1.30774500510554,2023,10.9923404787362,3.51379924531843,31.9658879936952,"Ambos déficit","Cenário 3"
"1100","MG",31094,"Almenara/Jacinto",8.87521335575037,17.6942848878053,199.367431278043,8.81907153205491,2023,22.1880333893759,20.9882502031764,94.5926564777302,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1101","MG",31095,"Serro",3.48340610980366,4.80126937714656,137.832604806942,1.3178632673429,2023,8.70851527450915,4.40835112472539,50.6211562564419,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1102","MG",31096,"Itambacuri",2.62981456578541,2.90458801767351,110.448396455894,0.274773451888097,2023,6.57453641446352,3.537038634425,53.7990576285159,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1103","MG",31097,"Juiz de Fora",19.8860937350027,28.8483371672691,145.067892929075,8.96224343226643,2023,49.7152343375068,26.1167161426954,52.5326220236523,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1104","MG",31098,"salinas",6.48757885900558,2.82345726826749,43.5209702976971,-3.66412159073809,2023,10.0625532394341,3.04609547580113,30.2715961180091,"Ambos déficit","Cenário 3"
"1105","MG",31099,"Teófilo Otoni / Malacacheta",19.5482146691336,11.4117875326691,58.377645865984,-8.13642713646445,2023,37.2714430743649,13.5037169159416,36.2307327059986,"Ambos déficit","Cenário 3"
"1106","MS",50001,"Campo Grande",91.5275575591699,111.121038865554,121.407193449598,19.5934813063838,2023,218.494545440094,93.8286769775771,42.9432582806983,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1107","MS",50002,"Corumbá",19.0273166496071,4.6913129659225,24.6556729585901,-14.3360036836846,2023,23.7051022295155,5.2985392788394,22.3518938139913,"Ambos déficit","Cenário 3"
"1108","MS",50003,"Dourados",56.6082944691326,57.7380888297394,101.995810633763,1.12979436060681,2023,140.021181457796,60.3586205422113,43.1067784986547,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1109","MS",50004,"Três Lagoas",30.7637569996698,11.8592821633571,38.5495248954294,-18.9044748363127,2023,40.0793514393705,10.1389340061796,25.2971508820872,"Ambos déficit","Cenário 3"
"1110","MT",51001,"Alto Tapajós",11.3848064348232,7.21642246642247,63.3864309220868,-4.16838396840068,2023,23.381362251646,8.65302508705287,37.0082161762996,"Ambos déficit","Cenário 3"
"1111","MT",51002,"Baixada Cuiabana",58.2436295917968,79.6943570448009,136.829310953563,21.4507274530041,2023,145.609073979492,88.704805755684,60.9198337242207,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1112","MT",51003,"Araguaia Xingu",8.43835585134018,7.68640588489595,91.088904287856,-0.751949966444226,2023,21.0301089210219,9.05965954175081,43.0794703716188,"Ambos déficit","Cenário 3"
"1113","MT",51004,"Centro Norte",6.43354117643982,6.69600643719826,104.079639090826,0.262465260758438,2023,16.0511145349396,7.5667325489951,47.1414775125059,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1114","MT",51005,"Garças Araguaia",10.899758461555,9.83155534443337,90.1997542341021,-1.06820311712165,2023,27.2493961538875,15.890216901227,58.314014782159,"Ambos déficit","Cenário 3"
"1115","MT",51006,"Médio Araguaia",10.4973099025566,13.8439116924912,131.880565792571,3.34660178993464,2023,26.2432747563915,18.4692186047802,70.3769585778623,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1116","MT",51007,"Médio Norte Matogrossense",17.8075564286392,22.6811409912873,127.368070303066,4.87358456264814,2023,44.518891071598,21.5314955286705,48.3648514381059,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1117","MT",51008,"Noroeste Matogrossense",12.2159673451187,13.4387194183439,110.009457611343,1.22275207322519,2023,30.5399183627967,19.2358140693942,62.9858071029652,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1118","MT",51009,"Norte Araguaia Karajá",1.78291952949323,3.73414840345971,209.440097642606,1.95122887396648,2023,4.45729882373308,7.85868504909931,176.310482197321,"Ambos superávit","Cenário 3"
"1119","MT",51010,"Norte Matogrossense",6.03610796128321,4.45618600140967,73.8254853954324,-1.57992195987354,2023,14.5371986021346,6.71675849192069,46.2039398081444,"Ambos déficit","Cenário 3"
"1120","MT",51011,"Oeste Matogrossense",13.6822188486535,13.0751221430245,95.5628782703708,-0.607096705629019,2023,34.2055471216337,16.5119241081886,48.2726501917154,"Ambos déficit","Cenário 3"
"1121","MT",51012,"Sudoeste Matogrossense",10.3064848652582,11.2829881004848,109.474648708972,0.976503235226618,2023,25.7662121631454,14.1664183928309,54.9806013516173,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1122","MT",51013,"Sul Matogrossense",55.7686634034064,26.7141660189684,47.9017505327852,-29.054497384438,2023,94.2635750406092,30.4801366613786,32.3350102605886,"Ambos déficit","Cenário 3"
"1123","MT",51014,"Teles Pires",38.7897960255651,44.5462678799774,114.840170468075,5.75647185441228,2023,96.9744900639128,45.2804532072442,46.6931593838764,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1124","MT",51015,"Vale do Peixoto",14.0502670302648,6.5892390656747,46.8976073656198,-7.46102796459006,2023,25.5211978875992,8.67176400494966,33.9786715464609,"Ambos déficit","Cenário 3"
"1125","MT",51016,"Vale dos Arinos",5.00685790444454,5.52160957073022,110.280932195594,0.514751666285678,2023,12.5171447611114,6.42047624503514,51.29345683516,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1126","PA",15001,"Araguaia",59.7801099853137,25.7952648606032,43.1502465735517,-33.9848451247105,2023,100.846665058382,32.5972616798292,32.3235891449243,"Ambos déficit","Cenário 3"
"1127","PA",15002,"Baixo Amazonas",79.9134362546549,42.7787332033514,53.5313399201496,-37.1347030513035,2023,196.048611353486,81.7084349475681,41.6776402461956,"Ambos déficit","Cenário 3"
"1128","PA",15003,"Carajás",85.1883474263891,53.8450990333711,63.2071177104338,-31.343248393018,2023,171.374260676542,62.4071008435555,36.4156791090962,"Ambos déficit","Cenário 3"
"1129","PA",15004,"Lago de Tucuruí",38.6321884522768,17.3801553814526,44.9887932259459,-21.2520330708242,2023,78.3430849368479,28.5682982187485,36.4656283854246,"Ambos déficit","Cenário 3"
"1130","PA",15006,"Metropolitana I",107.411132254264,119.675666582761,111.418308392341,12.2645343284974,2023,250.809229817374,112.16342517492,44.7206130558238,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1131","PA",15007,"Metropolitana II",43.9839334718604,21.7203738289605,49.3825179206778,-22.2635596428999,2023,75.5726026866761,24.7848450161159,32.7960717707102,"Ambos déficit","Cenário 3"
"1132","PA",15008,"Metropolitana III",66.8247532582721,64.5992556394433,96.6696508250057,-2.22549761882883,2023,167.06188314568,75.3288179720986,45.0903680442838,"Ambos déficit","Cenário 3"
"1133","PA",15009,"Rio Caetés",41.138010670942,44.8424559174825,109.004920719604,3.70444524654047,2023,102.845026677355,52.5185823172837,51.0657481591645,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1134","PA",15010,"Tapajós",24.4957116049619,11.6145142815913,47.414480007344,-12.8811973233706,2023,61.2392790124048,30.4219315096909,49.6771549245845,"Ambos déficit","Cenário 3"
"1135","PA",15011,"Tocantins",59.5012640731523,49.5158501440923,83.2181482450798,-9.98541392906,2023,147.789584507852,66.5706051873199,45.0441791341414,"Ambos déficit","Cenário 3"
"1136","PA",15012,"Xingu",43.2202047835056,18.0906075693803,41.8568298322463,-25.1295972141253,2023,86.3454844490177,31.5510779180782,36.5405071491694,"Ambos déficit","Cenário 3"
"1137","PA",15013,"Marajó I",29.7799480165252,13.248271541259,44.4872218511173,-16.5316764752662,2023,54.7371207244489,18.8448405441454,34.4278988275832,"Ambos déficit","Cenário 3"
"1138","PA",15014,"Marajó II",73.1741024370661,15.8821230988333,21.7045683785364,-57.2919793382329,2023,105.399026149782,22.2633332724716,21.1229022560733,"Ambos déficit","Cenário 3"
"1139","PB",25001,"1ª Região Mata Atlântica",110.445536750673,65.7057285594618,59.4915199767559,-44.7398081912111,2023,188.506415772337,61.3853781322396,32.564078989426,"Ambos déficit","Cenário 3"
"1140","PB",25002,"2ª Região",21.1302851365131,18.0147329141828,85.2555126341072,-3.1155522223303,2023,49.6506527375079,20.9795722149794,42.2543734236361,"Ambos déficit","Cenário 3"
"1141","PB",25003,"3ª Região",14.9562918985542,12.1324898212073,81.1196378320226,-2.8238020773469,2023,32.7271260715819,12.8565088216204,39.2839529920842,"Ambos déficit","Cenário 3"
"1142","PB",25004,"4ª Região",6.74333744289683,8.64538812622074,128.206369611941,1.9020506833239,2023,16.8583436072421,11.7577278516602,69.744265068896,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1143","PB",25005,"5ª Região",7.55077811516668,11.1359131807065,147.480339255879,3.5851350655398,2023,18.8769452879167,15.3233846660135,81.1751288796821,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1144","PB",25006,"6ª Região",16.0119977361139,16.1921493962798,101.125104207076,0.180151660165908,2023,40.0299943402848,20.3051917246779,50.7249427818267,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1145","PB",25007,"7ª Região",9.27981718385456,15.2114701276801,163.919933187323,5.93165294382553,2023,23.1995429596364,17.3986328595519,74.9955845674324,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1146","PB",25008,"8ª Região",7.26765644969516,8.44219082182662,116.161115763538,1.17453437213145,2023,18.1691411242379,9.1489788906307,50.3544929728452,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1147","PB",25009,"9ª Região",10.8100230772993,12.9142575151145,119.465586916591,2.10423443781521,2023,27.0250576932483,15.3642642106464,56.8519201144383,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1148","PB",25010,"10ª Região",8.21699328506806,6.20859012452351,75.557931096351,-2.00840316054454,2023,18.397300295814,7.11801741036921,38.6905540264991,"Ambos déficit","Cenário 3"
"1149","PB",25011,"11ª Região",5.06135911222584,6.84043486041518,135.150158460243,1.77907574818933,2023,12.6533977805646,7.18311560486757,56.768274651894,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1150","PB",25012,"12ª Região",12.5098454418386,12.002676974726,95.9458454585189,-0.507168467112569,2023,31.2746136045965,15.8160274719046,50.571456043761,"Ambos déficit","Cenário 3"
"1151","PB",25013,"13ª Região",3.27330980568178,3.13644257767373,95.8186900680625,-0.136867228008055,2023,8.18327451420446,3.91132839098136,47.796617163363,"Ambos déficit","Cenário 3"
"1152","PB",25014,"14ª Região",19.8349731912623,7.54543756657066,38.0410777156712,-12.2895356246917,2023,32.5130080321733,10.2933282624561,31.659107801623,"Ambos déficit","Cenário 3"
"1153","PB",25015,"15ª Região",10.6766700137428,10.8071445883066,101.22205307831,0.130474574563893,2023,26.6916750343569,13.0928445731025,49.0521653521171,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1154","PB",25016,"16ª Região",34.2998604072248,48.6006104132394,141.69331838739,14.3007500060146,2023,85.749651018062,51.8656833331749,60.4850080640563,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1155","PE",26001,"Afogados da Ingazeira",13.0332067461266,15.8835074221789,121.869527059404,2.85030067605228,2023,32.5830168653166,16.4728768998108,50.5566349730665,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1156","PE",26002,"Arcoverde",30.2839623790284,31.396966410077,103.675225907094,1.11300403104861,2023,75.709905947571,34.0374072778167,44.9576668360776,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1157","PE",26003,"Caruaru",135.428392230866,76.9233489243332,56.8000163460564,-58.5050433065326,2023,237.7565280385,79.2415517473942,33.3288647849714,"Ambos déficit","Cenário 3"
"1158","PE",26004,"Garanhuns",40.1904143461147,40.7723212198166,101.447874781013,0.581906873701939,2023,98.6821505662692,43.4356867343623,44.0157480204016,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1159","PE",26005,"Goiana",23.211850438342,18.3221769831399,78.9345814191308,-4.88967345520206,2023,48.9808116907326,18.6131828484799,38.0009685547976,"Ambos déficit","Cenário 3"
"1160","PE",26006,"Limoeiro",41.6492287391284,32.0507600375327,76.9540301413115,-9.59846870159576,2023,91.6696097647502,35.9736395212932,39.2427104398192,"Ambos déficit","Cenário 3"
"1161","PE",26007,"Ouricuri",27.8496409935566,29.6158971759919,106.342114725443,1.76625618243531,2023,69.6241024838916,31.4016915728727,45.1017542095251,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1162","PE",26008,"Palmares",41.5476471073748,35.5667351434278,85.6046915280424,-5.98091196394699,2023,91.481446692008,35.9351176323841,39.2813176133598,"Ambos déficit","Cenário 3"
"1163","PE",26009,"Petrolina",37.592513162132,49.0211722665342,130.401423430011,11.4286591044023,2023,93.9812829053299,45.9951739784765,48.9407811391645,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1164","PE",26010,"Recife",186.517497824996,210.298778846668,112.750160869081,23.7812810216724,2023,466.29374456249,209.828439320952,44.9991967011756,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1165","PE",26011,"Salgueiro",11.0547335697952,15.2348005870246,137.812462786534,4.18006701722931,2023,27.6368339244881,16.178716360694,58.5404117016405,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1166","PE",26012,"Serra Talhada",37.9422228036059,10.3679617885291,27.3256573348249,-27.5742610150768,2023,46.3838265746101,10.7980537603393,23.2797821089,"Ambos déficit","Cenário 3"
"1167","PI",22001,"Carnaubais",8.94993618923177,8.88495147622,99.2739086442878,-0.0649847130117696,2023,22.3748404730794,12.8998332983012,57.6532972998032,"Ambos déficit","Cenário 3"
"1168","PI",22002,"Chapada das Mangabeiras",16.1362598559053,20.7701958900731,128.717534766719,4.63393603416776,2023,40.3406496397633,26.6530837433308,66.0700409669633,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1169","PI",22003,"Cocais",28.384018751068,32.1435850493002,113.245362931881,3.75956629823222,2023,70.96004687767,35.9655752103415,50.6842607817658,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1170","PI",22004,"Entre Rios",67.9173805271921,92.3779133530708,136.01512990638,24.4605328258787,2023,169.79345131798,99.2022276728472,58.425237783209,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1171","PI",22005,"Planície Litorânea",22.734933087932,17.3590460028227,76.3540668260733,-5.37588708510935,2023,51.3350449450733,20.5431101473621,40.0177114276271,"Ambos déficit","Cenário 3"
"1172","PI",22006,"Serra da Capivara",11.2053606983158,10.7900249663381,96.2934193449017,-0.415335731977757,2023,28.0134017457896,16.793585495331,59.9483977266525,"Ambos déficit","Cenário 3"
"1173","PI",22007,"Tabuleiros do Alto Parnaíba",4.63595777751078,5.25512562712002,113.355769817681,0.619167849609232,2023,11.589894443777,6.91632035423394,59.675438700372,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1174","PI",22008,"Vale do Canindé",6.91892581352429,8.58938993999411,124.143402769323,1.67046412646982,2023,17.2973145338107,10.9125436518346,63.0880801207845,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1175","PI",22009,"Vale do Rio Guaribas",24.062361530613,28.6230101269769,118.953453885071,4.56064859636384,2023,60.1559038265326,33.0075246397502,54.8699671023675,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1176","PI",22010,"Vale do Sambito",5.52718045993122,6.60486901312226,119.497980227055,1.07768855319104,2023,13.817951149828,7.19583097745425,52.0759619094746,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1177","PI",22011,"Vale dos Rios Piauí e Itaueiras",13.4191620116163,15.9032711208319,118.511655996591,2.48410910921563,2023,33.5479050290407,19.409783016071,57.8569153551286,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1178","PR",41001,"1ª RS Paranaguá",19.7718600300769,18.4071344968548,93.0976370905617,-1.36472553322209,2023,41.8590561820338,15.9960591331823,38.2140941344203,"Ambos déficit","Cenário 3"
"1179","PR",41002,"2ª RS Metropolitana",128.576901977243,297.57805564731,231.439746230609,169.001153670067,2023,321.442254943108,234.902194395945,73.0775717204699,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1180","PR",41003,"3ª RS Ponta Grossa",35.2379735991791,50.7149673370418,143.921350058061,15.4769937378627,2023,88.0949339979478,46.5894134930823,52.8854627374687,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1181","PR",41004,"4ª RS Irati",12.4225512225317,13.6767874644195,110.096446530347,1.25423624188788,2023,27.5326380301059,10.5734446585916,38.4033111793717,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1182","PR",41005,"5ª RS Guarapuava",32.3751983530873,71.0410074484858,219.430338846746,38.6658090953985,2023,80.9379958827183,83.2377328532795,102.841356455,"Ambos superávit","Cenário 3"
"1183","PR",41006,"6ª RS União da Vitória",10.6294902256554,17.3681291112553,163.395692009156,6.73863888559991,2023,26.5737255641386,12.7670676075659,48.0439506938955,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
"1184","PR",41007,"7ª RS Pato Branco",17.9859942973412,44.0659826381,245.001649114357,26.0799883407588,2023,44.9649857433529,42.1924614673695,93.8340372399801,"Superávit em médicos e déficit de enfermeiros","Cenário 3"
